FILE NAME,jose_20150423_145003.csv
PROTOCOL,jose
FILE_VERSION,3.3
DATE START,23.4.2015,14:50:03
DATE END,23.4.2015,14:50:03
DEVICE,BL053-CX_OEDE43
USER,rebeecca,COMMENT,no comment available
PLATETYPE,MTP-48-Flowerplate,LOT,1120-std-Temp37
MTP ROWS,6
MTP COLUMNS,8
FILTERSETS,1

FILTERSET,FILTERNAME,EX [nm],EM [nm],LAYOUT,FILTERNO,GAIN,PHASESTATISTICSSIGMA,SIGNALQUALITYTOLERANCE,REFERENCE VALUE,Process Parameters,,Calibration Parameters,,,,Criterion Parameters,,
1,Biomass,620,620,Anna,1,10,1,0,100,SET TEMPERATURE [C],37,Phi0,72.01,Biomass Slope,0,CRITERION,,
,,,,,,,,,,SET HUMIDITY [%],85,Phi100,42.41,Biomass Offset,0,FI,,
,,,,,,,,,,SET O2 [%],20.95,Phi.min,55.88,Biomass Unit,DCW [g/L],FJ,,
,,,,,,,,,,SET CO2 [%],0,Phi.max,13.69,,,FACTOR,0,
,,,,,,,,,,SET SHAKER FREQUENCY [rpm],1000,pH0,5.92,,,S0,NaN,
,,,,,,,,,,SET CYCLE TIME [min],10,dpH,0.53,,,EXTRA INFO,,
,,,,,,,,,,SET EXP TIME [h],-1,Temp. Compensation for pH Calibration,False,Temp. pH [C],37,,,
,,,,,,,,,,,,Temp. Compensation for pO2 Calibration,False,Temp. pO2 [C],37,,,

WELL No.,CONTENT,DESCRIPTION,CHANNEL,
,,,READING ->,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304
B02,X10,,1,14.951,14.812,14.913,14.83,14.907,14.863,14.881,14.83,14.824,14.926,14.807,14.794,14.815,14.792,14.863,14.872,14.994,15.058,15.087,15.2,15.064,15.203,15.145,15.203,15.287,15.287,15.499,15.451,15.499,15.528,15.631,15.963,16.029,16.141,16.352,16.692,17.114,17.334,17.749,18.063,18.499,18.806,19.683,20.432,20.855,21.571,22.248,23.039,24.88,24.781,25.67,26.613,27.573,27.785,28.338,29.834,30.855,30.464,30.816,31.084,31.186,31.161,30.894,30.441,30.812,31.33,31.352,31.631,30.937,31.263,31.582,31.631,31.525,31.505,31.438,31.77,31.744,31.823,31.037,32.558,32.105,31.774,32.311,32.222,32.489,32.088,31.804,31.764,32.042,31.332,32.115,32.049,32.979,32.719,32.053,32.34,31.955,31.637,32.061,32.102,32.95,31.843,32.108,32.016,32.544,32.889,32.449,32.596,32.4,33.041,32.708,32.441,32.683,32.799,32.931,33.349,32.735,33.473,32.69,33.083,33.188,33.4,33.561,33.262,33.115,33.625,33.495,34.148,33.844,33.916,34.003,34.337,34.344,33.59,34.7,34.265,34.664,34.925,34.468,34.822,34.685,34.743,34.822,35.511,35.259,35.86,35.795,35.448,35.601,35.592,35.469,35.345,35.728,36.053,36.916,36.584,36.237,36.318,36.673,36.677,36.607,36.711,37.369,37.16,37.432,37.264,36.719,37.358,37.801,37.903,38.093,37.876,37.995,38.049,38.293,38.648,38.033,38.842,38.611,38.635,39.172,39.163,39.081,39.135,39.18,39.498,38.929,39.532,39.508,39.847,39.948,39.995,39.704,40.451,40.387,40.223,40.424,40.666,40.671,40.683,40.507,40.878,41.486,40.701,41.166,40.838,41.588,41.425,41.537,41.316,41.451,41.287,41.709,41.886,42.198,42.056,42.021,41.961,41.939,42.344,42.502,42.677,42.283,43.032,42.36,42.595,43.204,43.172,42.89,42.858,43.209,42.719,43.224,43.06,43.083,42.764,43.14,43.213,43.372,43.256,43.196,43.209,43.469,43.456,43.605,43.916,43.464,43.636,44.038,43.839,43.638,43.831,43.781,44.158,44.506,44.102,44.102,43.976,44.238,43.985,44.035,44.534,44.476,44.677,44.234,44.534,44.841,44.39,44.707,44.407,44.467,44.851,44.092,44.475,44.621,44.811,44.581,44.907,44.764,44.955,44.868,44.792,44.763,45.272,44.848,44.849,45.127,44.925,44.984,44.792,45.368,45.244,45.042,45.398,45.272,45.099,45.561,45.474,45.416,45.359,45.513,45.051,45.359,45.397
B03,X11,,1,11.961,11.949,11.964,13.739,13.81,13.87,14.029,13.891,13.906,14.007,13.801,13.959,13.807,13.868,13.853,13.919,13.981,14.074,13.871,13.981,14.166,14.013,14.16,13.984,14.097,14.155,14.224,14.32,14.311,14.398,14.56,14.659,14.64,14.637,14.734,14.699,15.119,15.197,15.411,15.668,15.873,16.272,16.628,16.887,17.111,17.769,18.046,18.667,19.099,19.802,20.352,20.347,21.19,21.486,22.843,23.159,24.466,24.823,25.981,26.157,26.747,27.864,28.513,28.027,29.92,29.661,29.828,30.825,30.851,31.868,32.474,32.12,32.848,31.016,32.848,33.003,32.002,32.254,32.615,32.271,32.564,31.774,32.139,32.394,31.856,32.72,32.84,33.086,31.697,31.591,32.029,31.761,31.801,31.598,32.512,31.995,31.468,31.695,31.401,30.952,30.767,30.291,31.476,31.843,30.124,30.441,30.691,30.179,30.124,30.163,31.037,29.788,29.983,30.099,30.931,30.619,30.126,29.815,30.454,29.778,30.152,29.828,30.164,29.951,29.419,29.058,28.909,29.876,29.345,28.549,28.665,28.687,29.065,29.119,28.288,28.259,28.48,28.364,28.433,27.638,27.875,28.773,27.869,27.916,28.463,27.911,28.369,28.77,27.987,28.282,28.271,28.328,28.513,28.61,28.6,28.699,28.288,28.828,28.549,28.51,29.094,28.608,29.535,29.525,28.879,30.019,29.856,29.089,29.626,28.847,29.264,29.931,30.043,30.653,30.12,30.227,30.525,30.9,30.669,30.399,30.409,30.534,31.242,30.621,31.153,30.72,31.54,31.724,31.159,32.25,31.757,32.048,31.992,32.154,32.453,33.007,32.604,32.619,32.646,33.179,33.027,33.624,33.545,33.841,33.496,33.481,34.178,34.272,34.408,34.904,34.581,34.559,34.926,34.891,34.502,34.999,35.747,35.424,35.453,35.863,35.952,36.478,37.004,37.149,36.881,37.324,37.139,36.898,36.952,37.49,37.851,37.735,37.626,38.153,38.011,37.775,37.867,38.412,38.102,38.357,38.237,38.456,38.374,38.208,38.144,38.261,38.99,38.928,38.891,38.788,38.418,38.929,39.308,39.431,38.978,38.744,38.628,38.097,39.837,38.826,39.34,39.237,39.608,38.566,39.188,39.723,39.163,39.176,39.525,40.342,39.628,39.147,38.448,39.258,39.151,39.415,38.929,39.369,38.682,39.534,38.834,38.739,39.283,39.386,38.986,38.557,38.916,39.403,38.607,38.912,38.644,38.957,38.76,38.999,38.636,38.574,39.365,38.66,38.945,38.607,38.009,39.11,39.126,38.462
B04,X12,,1,11.934,12.005,11.853,11.836,11.869,11.856,11.985,11.984,11.899,11.912,12.018,12.059,12.164,12.163,12.15,12.273,12.562,12.655,12.915,12.966,13.21,13.52,13.987,14.274,14.852,15.287,15.644,16.639,16.89,17.585,18.004,19.091,20.138,20.857,21.004,21.919,22.809,22.737,23.579,24.007,24.041,24.307,24.639,24.351,24.888,24.509,23.975,24.391,24.104,24.292,24.117,24.457,23.777,23.701,23.764,24.022,24.466,24.165,23.635,23.292,24.427,24.31,23.866,24.031,24.051,24.569,24.564,24.781,23.736,24.671,26.002,24.464,24.737,25.008,25.024,25.29,24.562,25.045,25.099,24.956,25.449,25.603,25.418,25.375,25.531,25.854,24.925,25.583,26.146,25.583,25.589,25.202,26.486,25.589,25.131,25.504,25.931,25.695,25.919,26.469,25.969,25.635,26.158,26.066,25.833,26.294,26.714,26.266,26.726,26.45,26.541,26.76,26.849,27.11,26.612,27.075,27.806,27.377,28.364,27.168,27.175,27.853,27.638,28.149,27.732,27.982,28.3,28.946,28.358,28.027,28.288,28.397,28.775,28.974,29.158,29.593,29.351,29.264,29.1,29.492,29.817,30.019,30.216,30.293,30.206,30.058,29.848,31.035,31.068,30.399,30.68,30.734,31.99,30.869,31.7,31.395,31.856,31.702,31.914,31.823,32.314,32.413,32.292,32.022,32.474,32.598,32.404,32.877,32.728,33.1,33.201,33.022,33.513,33.773,33.47,33.716,33.903,34.077,34.452,33.867,34.214,34.632,34.337,34.719,34.791,34.791,35.278,35.14,34.831,34.917,35.435,35.376,35.347,35.398,35.73,36.083,35.393,35.953,36.041,35.824,36.019,36.589,35.933,37.084,36.914,36.959,36.849,36.397,36.765,37.032,37.34,37.032,36.88,37.021,36.981,37.419,37.387,37.929,37.413,37.39,37.914,37.256,37.61,37.956,38.323,38.361,38.03,38.452,38.249,38.211,37.908,38.628,38.434,38.788,38.558,38.41,38.587,38.757,38.822,38.818,38.525,38.83,38.892,38.756,39.184,39.444,39.135,39.159,39.151,39.279,39.6,39.505,39.856,39.489,39.439,39.521,39.723,39.826,39.809,39.835,39.369,39.957,39.954,39.719,40.169,39.81,39.913,39.867,39.698,39.823,39.974,39.81,39.945,40.296,39.784,40.194,40.111,40.264,39.979,40.197,40.421,40.181,40.206,40.425,40.517,40.347,40.245,40.559,40.569,40.786,40.664,40.169,41.037,40.555,40.511,40.624,40.777,40.797,40.967,41.002,40.404,40.639,41.117,40.889
B05,X13,,1,12.21,12.088,12.047,11.948,12.094,12.168,12.183,12.24,12.415,12.256,12.277,12.261,12.279,12.423,12.381,12.331,12.36,12.365,12.597,12.705,12.805,12.824,12.915,13.027,13.169,13.169,13.413,13.509,13.616,13.79,13.981,14.166,14.322,14.579,14.648,14.93,15.38,15.601,15.96,16.245,16.681,17.021,17.348,17.637,18.004,18.605,18.708,19.041,18.926,19.399,19.662,19.801,19.723,20.019,20.024,19.822,19.911,20.07,19.972,19.94,19.989,19.952,19.879,19.834,19.995,19.937,19.904,20.032,19.934,20.007,19.76,20.118,19.904,19.834,19.904,19.784,19.793,19.731,20.022,19.477,19.481,19.547,19.703,19.563,19.378,19.247,19.456,19.346,19.3,19.518,19.522,19.189,19.276,19.091,19.502,19.071,19.42,19.494,19.518,19.456,19.506,19.543,19.518,19.744,19.555,19.699,19.711,19.477,19.584,19.6,19.769,19.81,20.028,19.853,19.973,20.393,20.006,20.119,20.206,20.064,20.468,20.447,20.554,20.364,20.661,20.681,20.55,20.634,20.811,20.628,21.093,21.066,21.32,21.367,21.238,21.412,21.599,21.716,21.528,21.699,21.616,21.877,21.844,22.147,21.928,22.137,22.335,22.093,22.204,22.509,22.408,22.558,22.746,22.674,22.688,22.669,22.804,23.051,22.978,23.076,23.293,23.264,23.152,23.225,23.312,23.674,23.717,23.595,23.742,23.697,23.88,23.69,23.855,24.182,24.171,24.17,24.46,24.171,24.345,24.216,24.443,24.531,24.588,24.704,24.917,24.917,24.87,24.92,25.076,25.084,25.147,25.191,25.456,25.379,25.411,25.445,25.502,25.75,25.858,25.675,25.864,26.225,26.123,26.292,26.257,26.038,26.481,26.285,26.474,26.336,26.589,26.681,26.647,26.628,26.576,26.732,26.939,27.043,27.066,27.077,27.123,27.365,27.4,27.458,27.654,27.504,27.538,27.832,27.873,27.937,28.028,28.028,28.162,28.312,28.213,28.346,28.27,28.521,28.598,28.587,28.721,28.518,28.557,28.865,28.695,28.912,28.831,29.11,29.06,29.149,29.159,29.24,29.293,29.66,29.536,29.468,29.756,29.942,29.943,29.746,30.067,29.997,29.987,30.035,30.105,30.016,30.288,30.217,30.256,30.48,30.384,30.534,30.355,30.467,30.63,30.586,30.768,30.688,30.813,30.826,30.951,30.726,30.948,31.105,31.073,31.025,31.144,31.251,31.134,31.36,31.14,31.172,31.383,31.36,31.567,31.442,31.527,31.529,31.693,31.653,31.487,31.553,31.74,31.7
B06,X14,,1,13.318,13.283,13.049,13.18,13.107,13.133,13.092,13.236,13.132,13.232,13.197,13.182,13.201,13.232,13.218,13.255,13.199,13.176,13.176,13.14,13.21,13.288,13.176,13.288,13.227,13.227,13.297,13.364,13.268,13.297,13.373,13.384,13.483,13.393,13.463,13.602,13.616,13.636,13.709,13.85,13.766,13.853,13.948,14.034,14.172,14.083,14.161,14.353,14.353,14.477,14.516,14.686,14.692,14.727,14.989,15.046,15.098,15.203,15.451,15.642,15.894,15.624,15.892,16.155,16.312,16.341,16.596,16.578,16.967,17.129,17.287,17.586,17.632,17.736,17.833,18.064,18.098,18.87,18.645,19.133,18.936,19.604,19.674,20.052,20.327,20.023,20.435,20.84,21.112,20.927,21.362,21.491,21.459,21.477,21.168,22.316,22.518,21.79,22.503,22.963,23.125,23.078,23.37,23.164,23.501,23.097,23.4,22.354,23.213,23.255,24.034,23.588,23.656,23.511,23.568,24.024,23.022,24.299,23.283,23.805,23.85,23.526,24.009,23.531,23.28,23.328,22.872,23.308,23.22,23.646,22.862,23.065,23.844,23.312,22.833,22.949,22.848,23.37,22.572,22.278,23.152,23.007,22.915,22.756,22.219,22.949,22.77,22.499,22.407,23.351,22.466,22.036,22.167,22.153,22.196,22.292,22.456,22.296,21.789,21.07,21.668,21.492,21.296,21.164,21.688,21.471,21.834,21.629,20.872,21.266,21.362,20.888,20.963,20.801,20.85,20.478,20.302,20.677,20.59,21.037,21.013,20.375,20.741,20.318,20.557,20.471,20.385,20.498,20.572,20.956,20.204,20.744,20.325,19.781,19.863,19.982,20.126,19.945,20.134,20.068,19.995,19.662,19.966,19.776,19.678,19.801,19.674,19.85,19.949,19.148,20.035,19.493,19.346,19.518,19.629,19.473,19.37,19.555,19.312,19.213,19.246,19.637,19.67,19.555,19.666,19.757,19.604,19.888,19.86,19.856,19.761,19.761,20.111,19.654,20,20.041,20.374,20.212,20.102,19.942,19.868,20.337,20.554,20.762,20.343,20.544,20.462,20.302,20.617,20.664,20.536,20.531,20.606,20.436,20.9,20.74,20.884,20.662,20.221,20.811,20.822,20.871,20.74,20.811,20.82,21.057,20.806,20.654,20.9,21.108,21.341,21.086,20.736,20.984,21.245,21.035,21.166,21.026,21.272,20.906,21.019,21.013,21.084,21.266,20.966,21.299,20.859,21.161,21.092,21.157,20.866,21.281,21.527,20.811,21.381,21.106,20.922,21.192,21.379,21.294,21.299,21.459,21.352,21.499
B07,X15,,1,14.702,14.589,14.524,14.523,14.457,14.437,14.484,14.488,14.509,14.552,14.491,14.592,14.585,14.705,14.632,14.613,14.675,14.653,14.798,14.765,14.775,14.71,14.682,14.797,14.765,14.765,14.804,14.697,14.775,14.688,14.878,14.862,14.785,15.013,14.85,14.844,14.83,14.908,14.921,14.918,15.007,14.976,15.043,14.985,15.037,15.062,15.197,15.014,15.043,15.283,15.206,15.117,15.267,15.273,15.305,15.363,15.413,15.404,15.508,15.499,15.521,15.624,15.633,15.666,15.852,15.823,15.906,16.089,16.131,16.179,16.251,16.348,16.453,16.471,16.481,16.516,16.777,16.888,17.096,16.953,17.1,17.394,17.491,17.636,17.768,18.041,17.988,18.081,18.409,18.225,18.832,18.528,18.931,18.976,19.358,19.473,19.592,19.924,19.977,20.204,20.339,20.434,20.668,20.721,21.11,21.225,21.527,21.491,21.83,21.932,22.478,22.233,22.175,22.292,22.785,22.514,22.79,23.109,22.993,23.138,23.156,23.497,23.835,23.501,23.25,23.502,23.627,23.599,23.917,24.052,23.82,24.05,24.279,24.183,23.704,23.907,24.154,23.893,23.878,23.524,23.848,23.934,24.016,24.032,23.671,23.82,24.163,24.212,23.511,24.337,24.062,23.544,24.137,23.919,24.253,24.234,24.429,23.806,23.646,23.831,23.728,23.497,23.82,24.212,23.631,23.876,23.34,23.19,23.684,24.131,24.141,23.546,23.826,23.228,23.276,23.824,23.507,24.027,23.709,23.869,23.232,23.521,23.113,23.521,23.444,22.983,23.432,23.025,23.355,23.421,23.394,23.555,22.618,22.738,23.14,22.714,23.03,23.25,23.27,22.886,23.073,23.145,22.958,22.762,23.039,23.02,23.034,23.154,23.14,22.944,22.939,23.116,22.881,22.397,22.857,23.016,22.795,23.385,23.088,23.016,23.112,23.126,22.756,23.564,23.213,23.011,23.025,23.428,22.829,22.886,23.448,23.073,22.939,23.031,23.371,23.011,23.371,23.231,23.357,22.997,23.04,23.102,22.886,23.011,23.349,23.055,22.944,23.218,22.901,23.031,23.103,22.867,23.521,23.117,23.26,23.275,23.563,23.198,23.27,23.203,23.731,23.635,23.39,23.491,23.992,23.275,23.659,23.794,23.779,23.934,24.249,23.995,24.019,23.722,23.951,23.862,23.674,24.025,23.895,24.453,24.051,24.183,24.199,24.036,24.056,24.329,24.095,24.168,23.949,24.126,24.156,24.309,24.178,24.183,24.642,24.599,24.466,24.599,24.615,24.844,24.387,24.92,24.815,24.62
B08,X16,,1,14.924,15.089,14.941,15.082,15.16,15.061,14.995,15.342,15.283,15.299,15.411,15.254,15.392,15.312,15.383,15.566,15.457,15.377,15.464,15.577,15.615,15.377,15.435,15.551,15.548,15.461,15.528,15.538,15.528,15.615,15.631,15.615,15.711,15.592,15.832,15.768,15.698,15.774,15.758,15.87,15.873,15.926,15.936,15.994,16.074,16.099,15.974,16.05,16.079,16.233,16.155,16.238,16.302,16.338,16.341,16.485,16.559,16.635,16.767,16.702,16.867,16.828,16.982,17.19,17.204,17.147,17.402,17.384,17.341,17.618,17.574,17.931,17.661,17.851,17.833,18.035,17.983,18.209,18.33,18.588,18.362,18.6,18.611,19.103,19.033,18.96,19.197,19.259,19.617,19.374,19.723,19.391,19.822,19.838,20.076,20.134,20.366,20.699,20.867,20.635,20.885,20.778,20.725,21.123,21.341,21.081,21.585,21.548,22.147,21.701,21.815,22.377,22.059,22.175,21.799,22.339,21.978,22.325,22.616,22.703,22.636,22.422,22.325,22.63,22.407,21.873,22.64,22.756,22.408,22.427,23.065,22.37,22.074,22.18,22.601,22.63,22.964,22.151,22.166,22.423,21.79,22.109,22.017,22.321,21.812,21.963,21.726,21.977,21.274,21.9,21.653,21.891,21.124,20.937,21.24,21.249,21.151,21.019,21.093,21.303,20.914,21.434,21.18,20.816,20.818,20.66,20.56,21.021,20.785,20.919,20.754,20.628,21.166,20.628,20.417,20.42,20.619,20.446,20.706,20.517,20.638,20.404,20.307,20.52,20.182,20.499,20.442,20.383,20.543,20.382,20.261,20.658,20.21,20.699,21.243,20.413,20.643,20.606,20.738,20.73,20.369,20.612,20.829,20.609,20.798,20.893,20.593,21.028,20.812,20.816,21.07,21.247,21.042,21.072,21.186,21.259,21.068,21.11,21.359,21.547,21.583,21.771,21.747,22.007,22.117,22.061,22.594,22.277,22.281,22.655,22.699,22.785,22.997,22.771,22.881,22.982,23.083,23.202,23.184,23.256,23.098,23.246,23.606,23.732,23.84,23.459,23.723,23.767,23.537,24.127,23.91,23.876,24.272,24.01,23.951,24.139,24.715,24.092,24.132,24.414,24.249,24.066,24.226,24.587,24.597,24.514,24.351,24.687,24.585,24.885,24.969,24.514,24.595,25.048,24.872,24.642,24.885,24.689,25.25,24.712,25.09,24.731,25.15,25.161,25.038,25.195,25.019,24.977,24.844,25.163,25.426,25.606,25.417,25.394,25.536,25.754,25.763,25.552,26.088,25.882,25.541,25.727,25.651,25.834
C01,X17,,1,24.144,23.982,24.011,23.897,24.076,23.854,23.884,23.967,23.999,24.025,24.007,23.917,23.866,24.095,24.07,23.94,24.141,24.151,23.89,23.96,24.016,23.849,24.006,24.11,24.047,23.96,24.103,24.118,23.987,24.074,24.17,23.987,24.131,24.154,24.124,24.114,24.197,24.124,24.098,24.266,24.185,24.192,24.322,24.409,24.312,24.509,24.407,24.621,24.535,24.666,24.692,24.687,24.784,24.708,24.914,25.001,25.154,25.138,25.351,25.326,25.544,25.399,25.53,25.727,25.691,25.835,26.088,25.932,26.3,26.225,26.606,26.479,26.692,26.704,27.066,27.153,27.32,27.314,27.71,27.796,27.945,28.043,28.434,28.654,28.78,29.014,29.443,29.148,29.598,29.493,29.959,30.035,30.422,30.649,30.617,30.789,31.095,31.465,31.602,31.584,32.433,31.671,32.827,32.504,32.774,33.206,33.342,33.257,33.379,33.214,33.947,33.767,34.424,34.627,34.583,34.831,34.765,35.419,35.796,35.75,35.096,35.404,36.289,36.254,35.938,36.359,35.672,35.34,36.195,36.034,35.947,35.786,36.346,36.028,36.353,35.918,36.406,35.796,36.295,36.647,36.307,36.829,36.126,36.584,37.031,37.05,36.085,35.883,36.531,36.607,35.875,35.345,35.554,36.111,35.815,36.41,36.034,35.477,35.831,35.892,35.679,35.782,36.44,36.289,35.345,35.612,35.879,35.97,35.917,35.588,35.401,36.113,35.334,35.507,35.03,35.274,35.867,36.127,35.145,35.514,35.165,35.383,35.291,35.21,35.196,35.022,34.962,34.652,34.888,34.888,34.889,35.29,34.773,34.996,34.868,34.617,34.789,34.286,34.142,34.645,34.638,34.401,34.581,33.812,34.157,34.286,34.781,33.668,34.351,34.99,34.868,34.617,34.724,33.969,33.782,34.509,34.394,34.012,34.012,34.279,33.904,34.055,33.861,33.601,34.2,33.984,33.747,33.387,33.782,32.959,33.386,33.415,33.211,33.391,33.227,33.363,32.334,33.179,32.572,33.141,32.527,32.608,32.76,32.123,32.162,32.288,32.237,32.662,32.356,32.93,32.563,32.037,32.843,32.369,32.3,32.608,32.694,32.622,32.848,32.629,32.86,33.221,32.896,33.436,33.017,33.242,33.429,33.127,32.703,33.277,33.148,33.069,33.148,33.493,33.566,33.442,33.536,33.688,33.666,33.767,33.29,33.839,33.63,33.904,33.846,33.622,33.687,33.708,33.731,34.127,33.622,33.882,33.602,33.868,33.702,34.098,33.919,34.012,33.687,34.25,34.055,33.889,33.817,34.098
C02,X18,,1,13.65,13.617,13.661,13.627,13.697,13.672,13.745,13.691,13.734,13.663,13.743,13.671,13.778,13.839,13.824,13.919,14.039,14.189,14.131,14.155,14.108,14.216,14.218,14.303,14.329,14.329,14.485,14.552,14.543,14.659,14.733,14.92,15.074,15.158,15.254,15.594,16.045,16.294,16.624,17.082,17.576,18.144,18.616,19.337,20.164,20.707,21.097,22.062,22.867,23.774,24.692,24.917,26.106,27.469,28.108,28.367,28.62,29.776,29.357,29.795,29.296,29.498,29.947,30.068,29.834,30.179,29.914,30.221,30.476,30.313,30.173,30.192,30.892,30.441,30.547,30.709,31.025,30.559,31.353,30.435,30.384,31.114,30.847,30.841,31.253,30.508,30.911,31.677,31.151,31.419,31.396,31.79,31.715,31.051,31.651,30.875,31.754,31.035,31.975,30.981,31.887,31.584,31.677,31.067,31.19,31.046,32.103,31.445,32.313,31.947,31.815,32.469,32.915,32.392,32.728,33.146,32.358,32.777,33.009,32.619,32.552,32.762,33.299,32.972,33.581,32.374,33.64,33.712,33.002,33.307,33.887,34.018,34.605,33.59,33.829,34.09,34.199,34.635,34.09,34.388,34.395,34.482,34.88,34.902,34.388,35.019,34.75,34.78,34.991,35.737,35.324,34.736,35.612,35.705,35.351,36.584,35.657,36.318,36.557,36.241,36.81,36.857,36.644,36.812,36.881,36.858,37.066,36.867,37.221,37.671,37.774,37.587,37.561,37.789,37.658,37.61,38.149,38.495,38.466,38.433,38.336,38.615,39.081,39.048,39.498,39.151,39.361,39.389,38.905,39.475,38.884,39.536,39.561,39.906,39.841,39.849,39.447,39.66,40.182,40.683,40.248,40.878,40.968,40.959,41.224,40.551,40.554,40.793,40.847,41.114,41.451,41.114,41.278,41.339,41.737,41.163,41.244,40.982,41.708,41.855,41.233,41.899,41.648,42.196,42.014,42.048,42.342,41.82,42.342,42.425,42.056,42.431,42.502,42.367,42.766,42.793,42.967,43.012,42.681,43.111,43.254,43.007,42.922,42.793,43.23,43.022,42.944,43.405,43.604,43.262,43.494,42.879,43.723,43.985,43.412,43.093,43.525,43.371,43.634,43.495,43.689,43.613,43.641,43.812,43.773,43.813,43.659,43.958,44.218,44.004,43.977,44.62,43.804,43.985,44.045,43.858,44.206,44.042,43.928,44.004,44.002,44.446,44.532,44.753,44.531,44.156,44.607,44.664,44.464,44.591,44.56,44.119,44.61,44.591,44.955,44.695,44.869,44.521,44.838,44.926,44.329,44.619,45.388,44.617
C03,X19,,1,14.287,14.117,14.134,14.271,14.091,14.154,14.171,14.204,14.107,14.237,14.232,14.333,14.181,14.243,14.113,14.41,14.183,14.247,14.247,14.3,14.108,14.303,14.276,14.274,14.387,14.387,14.427,14.552,14.63,14.688,14.675,14.862,14.93,15.274,15.283,15.479,15.813,15.977,16.046,16.476,16.826,17.222,17.637,17.809,18.493,18.921,19.341,20.106,20.71,21.27,21.846,22.302,23.001,23.471,25.116,25.806,25.641,27.142,27.411,28.133,28.838,30.158,30.693,30.93,32.107,32.308,31.927,32.638,32.867,33.48,34.142,33.358,33.25,34.121,34.228,34.207,33.812,33.317,33.332,33.447,34.659,33.898,33.001,33.43,33.869,32.921,33.789,32.54,33.078,34.264,33.352,33.977,32.692,33.323,32.254,33.087,32.213,31.81,32.836,32.332,32.088,32.073,32.597,31.297,31.651,31.795,32.103,32.567,31.19,31.458,30.691,31.028,31.144,31.173,31.105,31.839,31.836,30.309,31.615,31.111,30.933,30.67,30.628,31.113,31.165,30.716,30.215,30.951,30.099,29.825,29.535,30.222,29.993,29.206,29.593,29.361,28.248,28.974,29.361,28.999,28.918,29.324,28.883,29.076,29.886,29.1,29.674,29.235,28.888,28.92,29.2,29.111,28.889,29.624,29.875,29.336,29.274,29.757,29.477,30.08,30.022,30.816,29.855,30.715,29.894,30.483,30.029,30.795,30.873,30.351,30.393,30.913,30.968,30.913,31.362,31.063,31.564,31.276,31.709,31.44,32.6,32.208,31.618,32.468,32.568,32.568,32.719,32.47,32.45,32.68,32.935,33.196,33.024,33.791,33.258,33.582,34.444,33.769,35.149,33.927,34.466,34.171,34.667,35.534,35.334,35.321,35.988,35.306,35.702,35.594,35.932,35.767,36.823,36.934,36.405,36.468,37.128,36.892,37.529,37.966,37.741,37.833,38.187,37.581,38.092,38.39,37.628,37.589,38.393,38.731,38.456,38.917,38.78,39.365,38.587,39.765,39.653,39.159,39.225,40.086,39.592,40.242,39.784,39.823,40.976,38.896,39.51,39.824,40.019,40.809,39.658,39.736,39.885,39.489,40.216,39.896,40.155,39.999,40.499,40.613,40.032,39.842,40.213,40.325,40.457,39.521,39.97,40.242,40.475,39.765,40.118,40.299,39.801,39.892,39.957,40.05,39.938,40.264,39.979,40.024,39.988,40.152,39.485,40.194,39.881,39.25,39.754,40.386,39.79,40.065,39.337,39.909,39.394,39.892,39.588,39.902,40.057,39.7,39.725,40.136,39.885,40.091,40.021,40.109
