FILE NAME,jose_20150304_180638.csv
PROTOCOL,jose
FILE_VERSION,3.3
DATE START,4.3.2015,18:07:00
DATE END,4.3.2015,18:07:00
DEVICE,BL053-CX_OEDE43
USER,rebecca,COMMENT,no comment available
PLATETYPE,MTP-48-Flowerplate,LOT,1120-std-Temp37
MTP ROWS,6
MTP COLUMNS,8
FILTERSETS,1

FILTERSET,FILTERNAME,EX [nm],EM [nm],LAYOUT,FILTERNO,GAIN,PHASESTATISTICSSIGMA,SIGNALQUALITYTOLERANCE,REFERENCE VALUE,Process Parameters,,Calibration Parameters,,,,Criterion Parameters,,
1,Biomass,620,620,Anna,1,10,1,0,100,SET TEMPERATURE [C],37,Phi0,72.01,Biomass Slope,0,CRITERION,,
,,,,,,,,,,SET HUMIDITY [%],85,Phi100,42.41,Biomass Offset,0,FI,,
,,,,,,,,,,SET O2 [%],20.95,Phi.min,55.88,Biomass Unit,DCW [g/L],FJ,,
,,,,,,,,,,SET CO2 [%],0,Phi.max,13.69,,,FACTOR,0,
,,,,,,,,,,SET SHAKER FREQUENCY [rpm],1000,pH0,5.92,,,S0,NaN,
,,,,,,,,,,SET CYCLE TIME [min],10,dpH,0.53,,,EXTRA INFO,,
,,,,,,,,,,SET EXP TIME [h],-1,Temp. Compensation for pH Calibration,False,Temp. pH [C],37,,,
,,,,,,,,,,,,Temp. Compensation for pO2 Calibration,False,Temp. pO2 [C],37,,,

WELL No.,CONTENT,DESCRIPTION,CHANNEL,
,,,READING ->,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287
B02,X10,,1,16.25,16.049,16.054,15.984,15.996,15.942,15.914,15.996,15.887,15.877,15.901,15.871,15.889,15.949,15.851,15.801,15.886,15.874,15.889,15.874,15.891,15.809,15.827,15.914,15.838,15.819,15.93,15.847,15.835,15.838,15.809,15.825,15.867,15.904,15.835,15.848,15.868,15.811,15.782,15.818,15.812,15.901,15.845,15.926,15.86,15.825,15.775,15.875,15.86,15.835,15.855,15.86,15.918,15.97,15.811,15.906,15.855,15.821,15.875,15.888,15.884,15.809,15.844,15.888,15.831,15.841,15.888,15.928,15.746,15.921,15.89,15.88,15.874,15.88,16.033,15.86,15.968,15.864,15.938,15.87,15.926,15.832,15.963,15.946,15.958,15.894,15.911,16.01,15.97,15.837,15.834,15.882,15.905,16.074,15.978,15.998,16.097,15.911,15.97,15.983,16.059,16.012,16.131,16.039,16.049,16.022,15.979,16.108,16.149,15.999,15.992,16.057,16.134,15.934,16.111,15.982,16.067,16.046,16.124,16.144,16.046,16.144,16.077,16.141,16.084,16.022,16.103,16.178,16.082,16.072,16.042,16.185,16.193,16.089,16.293,16.151,16.293,16.265,16.293,16.092,16.203,16.22,16.173,16.406,16.153,16.406,16.215,16.3,16.184,16.316,16.518,16.197,16.329,16.18,16.205,16.27,16.253,16.249,16.348,16.184,16.245,16.425,16.567,16.556,16.432,16.377,16.251,16.316,16.484,16.466,16.351,16.368,16.464,16.485,16.419,16.443,16.487,16.661,16.326,16.35,16.54,16.443,16.601,16.411,16.416,16.608,16.616,16.489,16.585,16.619,16.566,16.471,16.653,16.738,16.614,16.603,16.631,16.685,16.624,16.696,16.908,16.57,16.675,16.784,16.675,16.699,16.745,16.593,16.823,16.862,16.717,16.529,16.763,16.743,16.685,16.848,16.799,16.724,16.841,16.869,16.791,16.986,16.776,16.737,16.799,16.972,16.8,16.849,16.771,16.526,17.083,17.228,16.958,17.193,16.855,16.741,16.983,16.822,17.1,17.335,17.111,17.093,17.539,17.153,17.121,17.054,17.203,17.175,17.303,17.018,17.111,16.996,17.328,17.272,17.34,17.157,17.457,17.396,17.236,17.385,17.349,17.3,17.282,17.328,17.485,17.571,17.214,17.5,16.975,16.993,17.318,17.346,17.724,17.586,17.164,17.656,17.454,17.665,17.157,17.758,17.415,17.407,17.585,17.842,17.232,17.969,17.865
B03,X11,,1,16.279,16.248,16.139,16.183,16.166,16.169,16.056,16.138,16.171,16.161,16.071,16.041,16.031,16.119,16.021,16.028,16.028,16.044,16.088,16.044,16.146,16.064,16.026,16.141,16.066,16.074,16.158,16.046,16.176,16.066,15.951,16.052,16.18,16.046,16.091,16.104,16.096,15.953,16.01,16.188,16.04,16.072,16.103,16.069,16.06,16.054,16.089,16.104,16.146,16.15,16.17,16.089,16.089,16.027,16.181,16.106,16.082,16.049,16.103,16.116,16.056,16.123,16.044,16.059,16.202,16.155,16.144,16.099,16.06,16.178,16.119,16.081,16.16,16.195,16.291,16.146,16.111,16.178,16.166,16.099,16.069,16.146,16.106,16.146,16.187,16.123,16.254,16.239,16.084,16.153,16.207,16.14,16.221,16.246,16.207,16.227,16.241,16.254,16.198,16.297,16.287,16.297,16.188,16.21,16.22,16.25,16.263,16.307,16.349,16.198,16.277,16.257,16.448,16.19,16.196,16.267,16.295,16.188,16.295,16.373,16.217,16.316,16.362,16.369,16.284,16.507,16.188,16.379,16.312,16.445,16.328,16.328,16.336,16.346,16.407,16.438,16.435,16.465,16.35,16.321,16.403,16.448,16.401,16.349,16.466,16.463,16.442,16.585,16.639,16.458,16.575,16.425,16.501,16.408,16.603,16.639,16.395,16.561,16.462,16.497,16.472,16.567,16.567,16.613,16.745,16.463,16.507,16.628,16.541,16.552,16.551,16.511,16.607,16.542,16.648,16.558,16.715,16.603,16.725,16.691,16.74,16.643,16.629,16.754,16.644,16.75,16.787,16.688,16.698,16.705,16.709,16.755,16.766,16.596,16.727,16.575,16.773,16.742,16.88,16.725,16.766,16.627,16.732,16.784,16.732,16.727,16.603,16.82,16.738,17.089,16.774,16.671,16.82,16.828,16.77,16.763,16.941,16.838,16.812,16.756,16.734,16.759,16.805,16.823,16.855,16.916,16.856,16.877,17.054,16.98,16.998,16.944,16.902,16.965,16.941,16.968,16.897,16.879,16.872,16.993,16.968,17.349,16.854,17.239,17.007,16.797,17.175,16.947,17.104,16.904,17.025,17.025,17.129,17.043,17.597,16.957,17.428,17.282,17.179,16.986,17.349,17.271,17.367,17.357,17.257,17.086,17.614,16.929,17.061,17.221,17.146,17.118,17.182,17.157,17.136,17.428,17.397,17.236,17.3,17.415,17.3,17.549,17.3,17.186,17.204,17.311,17.491
B04,X12,,1,16.194,16.078,16.083,16.154,16.109,16.198,16.198,16.223,16.171,16.161,16.128,16.239,16.258,16.176,16.219,16.169,16.226,16.186,16.173,16.158,16.118,16.121,16.196,16.084,16.151,16.074,16.129,16.074,16.119,16.094,16.093,16.081,16.094,16.017,16.006,15.962,16.039,16.067,16.067,16.046,16.012,16.015,16.103,16.069,16.118,15.911,16.032,16.133,16.003,16.007,16.113,16.118,16.118,16.084,15.982,16.049,16.054,15.906,15.989,16.087,16.084,15.98,15.987,15.973,16.002,16.012,16.087,16.042,15.946,16.035,16.033,16.052,16.017,16.052,16.062,16.032,15.996,16.035,16.109,16.013,15.983,16.032,16.077,16.089,16.043,15.98,16.082,15.981,16.113,16.182,16.006,16.14,16.077,16.074,16.006,15.94,16.097,16.111,16.141,16.155,16.202,16.155,16.16,16.124,16.134,16.193,16.149,16.079,16.149,16.255,16.134,16.171,16.248,16.303,16.225,16.409,16.324,16.331,16.409,16.287,16.445,16.629,16.362,16.626,16.54,16.565,16.675,16.695,16.77,16.788,16.9,16.814,16.964,17.004,17.064,17.096,17.264,17.35,17.464,17.464,17.518,17.674,17.913,18.086,18.346,18.457,18.576,19.088,19.166,19.368,19.747,20.082,20.326,20.86,21.009,21.522,22.181,22.715,23.16,23.709,24.225,25.235,25.917,26.569,27.264,28.91,29.15,30.192,31.004,31.964,32.845,33.907,35.329,36.776,37.913,38.311,39.648,40.523,41.442,42.198,43.091,43.935,44.012,45.067,45.543,46.656,46.598,47.079,47.99,48.118,48.703,48.673,49.446,49.333,50.125,50.321,50.519,51.134,50.81,51.336,51.464,51.788,51.698,52.057,52.662,52.738,53.134,53.127,53.311,53.86,53.727,53.988,53.779,54.279,54.284,54.857,54.709,54.743,54.675,54.982,55.203,55.454,55.256,55.819,55.731,55.827,56.027,56.862,56.63,56.41,56.885,57.143,57.369,57.157,57.15,56.913,57.576,57.633,57.418,57.584,58.592,58.059,58.49,58.43,59.069,58.49,58.531,58.576,58.979,59.435,58.832,59.473,59.322,59.564,59.544,59.893,60.356,59.46,59.954,60.363,60.481,60.306,60.971,60.578,60.813,60.984,61.006,61.092,61.356,61.574,61.441,61.356,61.621,61.909,61.917,61.669,62.692,62.255,61.748,62.166,62.281,62.522,61.806,62.548,61.984,62.32,62.813
B05,X13,,1,15.178,15.115,15.232,15.247,15.285,15.345,15.345,15.371,15.403,15.478,15.418,15.502,15.323,15.439,15.427,15.49,15.433,15.421,15.493,15.449,15.437,15.355,15.402,15.459,15.355,15.364,15.39,15.421,15.352,15.355,15.355,15.371,15.383,15.364,15.21,15.308,15.469,15.384,15.327,15.39,15.27,15.33,15.359,15.327,15.375,15.283,15.375,15.416,15.289,15.435,15.368,15.346,15.375,15.4,15.327,15.479,15.456,15.336,15.419,15.403,15.314,15.409,15.33,15.346,15.403,15.412,15.403,15.384,15.346,15.349,15.461,15.651,15.445,15.394,15.404,15.432,15.48,15.435,15.48,15.441,15.498,15.46,15.479,15.46,15.614,15.407,15.568,15.493,15.483,15.608,15.576,15.423,15.532,15.586,15.576,15.538,15.637,15.568,15.542,15.641,15.603,15.641,15.761,15.754,15.764,15.793,15.779,15.908,15.865,15.942,15.849,15.915,15.963,16.019,16.082,16.267,16.295,16.274,16.466,16.487,16.502,16.686,16.933,17.168,17.168,17.393,17.59,17.813,18.06,18.335,18.444,18.816,19.163,19.518,19.894,20.275,20.866,21.002,21.466,21.923,22.519,22.976,23.475,24.096,24.642,25.121,25.688,26.029,26.321,26.955,27.406,28.023,28.348,28.907,29.026,29.643,30.01,30.485,30.993,31.318,31.495,31.998,32.083,32.515,32.893,33.04,33.469,33.796,33.994,34.271,34.328,34.907,34.986,35.287,35.69,35.999,35.997,36.293,36.619,36.767,37.216,37.397,37.566,37.932,38.247,38.381,38.931,38.863,39.484,39.851,39.708,40.338,40.495,40.75,41.236,41.04,41.222,41.77,41.916,42.35,42.598,42.791,42.935,43.196,43.303,43.281,43.752,44.362,44.303,44.375,44.588,44.758,44.901,45.213,45.203,45.014,45.799,45.742,45.743,45.922,46.027,46.35,46.312,46.226,46.48,46.688,46.581,46.95,46.941,47.141,47.395,47.136,47.274,47.507,47.388,47.688,47.592,47.694,48,47.934,48.229,48.174,48.11,48.018,48.197,48.423,48.705,48.34,48.802,48.403,48.48,48.59,48.816,48.698,48.986,49.045,48.776,48.937,48.882,49.277,49.057,48.906,48.994,49.273,49.289,49.118,49.359,49.787,49.467,49.551,49.753,49.925,49.748,49.699,49.808,49.831,49.901,49.849,49.844,50.385,50.156,50.137,50.158,50.073,50.296,50.13,50.434
B06,X14,,1,14.981,14.945,14.948,14.907,14.888,14.948,14.891,14.944,14.975,14.966,14.878,14.907,14.926,14.929,15.002,15.008,15.008,15.052,15.011,15.052,15.039,14.986,15.118,14.948,14.985,14.938,14.963,14.967,15.011,14.9,14.929,14.973,15.014,14.938,14.897,14.881,15.013,14.928,14.928,14.849,14.842,14.93,14.958,14.927,14.946,14.883,14.946,15.015,14.803,14.863,14.911,14.946,14.86,14.915,14.842,14.909,14.887,14.909,14.991,14.918,14.915,14.953,14.93,14.918,14.918,14.956,14.918,14.87,14.946,14.949,14.974,14.965,14.958,14.965,15.003,14.946,15.022,15.063,15.165,15.07,15.07,14.946,15.051,15.146,15.012,15.178,15.168,15.12,15.082,15.206,15.203,15.222,15.216,15.241,15.289,15.251,15.264,15.254,15.314,15.384,15.317,15.412,15.447,15.526,15.536,15.565,15.637,15.679,15.694,15.827,15.878,15.972,15.935,16.076,16.168,16.324,16.409,16.416,16.58,16.772,16.958,16.972,17.132,17.31,17.424,17.507,17.618,17.899,18.118,18.135,18.358,18.816,18.792,18.861,19.465,19.416,19.694,19.918,20.008,20.38,20.49,20.923,20.965,21.39,21.281,21.647,21.876,21.961,22.09,22.363,22.69,22.767,22.895,22.914,23.113,23.482,23.542,23.708,23.813,23.879,23.884,24.382,24.155,24.322,24.563,24.694,24.917,25.141,24.826,25.326,25.454,25.223,25.353,25.557,25.342,25.75,25.928,25.863,26.03,26.189,26.693,26.663,26.584,26.658,26.562,26.595,26.847,26.78,26.996,27.138,27.184,27.508,27.394,27.565,27.661,27.814,27.747,28.121,27.821,28.007,28.247,28.243,28.415,28.854,28.67,29.138,29.168,29.073,29.27,29.194,29.659,29.82,29.726,30.057,29.994,30.35,30.618,30.807,31.036,31.154,31.366,31.554,31.957,32.393,32.604,32.81,32.496,33.018,33.258,33.761,33.995,34.2,34.257,34.641,35.186,35.104,34.904,35.471,35.082,36.008,36.471,36.465,36.132,37.18,37.211,36.845,37.369,37.989,37.713,37.742,38.243,38.706,38.225,38.804,39.543,38.996,39.078,39.269,39.979,40.214,40.083,40.214,40.239,41.023,41.131,41.017,40.852,41.508,41.209,41.411,41.694,41.952,41.928,41.406,42.725,41.816,42.462,42.075,42.45,43.093,43.179,43.06,43.078,42.85,42.752,43.635,43.513
B07,X15,,1,15.855,15.851,15.884,15.956,16.081,15.999,15.999,15.996,16.086,16.104,16.042,16.126,16.116,16.119,16.134,16.141,16.198,16.214,16.144,16.243,16.174,16.178,16.224,16.198,16.208,16.273,16.272,16.273,16.347,16.293,16.178,16.28,16.293,16.33,16.29,16.275,16.295,16.238,16.295,16.217,16.269,16.272,16.274,16.269,16.375,16.254,16.375,16.333,16.261,16.264,16.313,16.346,16.375,16.341,16.381,16.305,16.31,16.334,16.302,16.23,16.341,16.351,16.272,16.259,16.344,16.326,16.344,16.271,16.289,16.378,16.377,16.31,16.303,16.395,16.406,16.289,16.34,16.293,16.538,16.357,16.411,16.346,16.591,16.461,16.33,16.552,16.339,16.44,16.399,16.526,16.494,16.426,16.45,16.504,16.523,16.457,16.529,16.454,16.512,16.526,16.686,16.697,16.559,16.552,16.591,16.593,16.548,16.507,16.805,16.769,16.591,16.627,16.733,16.56,16.623,16.723,16.751,16.73,16.637,16.829,16.758,16.858,16.904,17.025,16.94,16.936,16.989,16.953,17.086,17.104,17.043,17.1,17.221,17.146,17.179,17.211,17.436,17.293,17.436,17.264,17.489,17.446,17.457,17.431,17.52,17.688,17.751,17.609,17.803,17.656,17.775,17.939,17.956,17.892,17.853,18.172,18.011,18.093,18.108,18.2,18.375,18.358,18.471,18.49,18.451,18.57,18.723,18.7,18.677,18.774,18.891,18.996,18.922,19.146,19.128,19.155,19.311,19.29,19.323,19.506,19.506,19.783,19.767,19.779,19.95,19.946,20.007,20.242,20.169,20.296,20.324,20.339,20.347,20.432,20.561,20.719,20.753,20.913,21,20.892,21.171,21.154,21.439,21.385,21.354,21.442,21.748,21.755,21.825,21.96,22.053,22.095,22.294,22.352,22.474,22.55,22.758,22.743,23.013,23.117,23.241,23.587,23.441,23.711,23.808,23.926,23.983,24.211,24.505,24.69,24.986,24.989,25.041,25.362,25.652,25.823,26.171,26.189,26.603,26.984,27.047,27.548,27.833,28.134,28.307,28.518,28.853,29.089,29.504,29.789,30.2,30.365,30.86,31.026,31.446,31.402,31.975,32.368,32.645,32.775,33.531,33.402,33.879,34.171,34.628,34.628,34.771,35.199,35.436,35.614,36.236,35.779,36.077,36.43,36.499,36.853,37.254,37.387,37.426,37.488,37.488,37.753,37.94,38.511,38.151,38.056,38.199
B08,X16,,1,15.235,15.257,15.232,15.276,15.342,15.345,15.431,15.427,15.459,15.45,15.475,15.474,15.55,15.468,15.512,15.631,15.546,15.591,15.634,15.676,15.579,15.582,15.572,15.686,15.611,15.591,15.617,15.705,15.693,15.696,15.667,15.712,15.639,15.62,15.579,15.621,15.64,15.669,15.64,15.675,15.555,15.673,15.673,15.584,15.66,15.597,15.603,15.703,15.603,15.607,15.683,15.66,15.689,15.685,15.612,15.735,15.599,15.65,15.618,15.745,15.656,15.638,15.758,15.574,15.688,15.669,15.631,15.699,15.66,15.664,15.604,15.68,15.673,15.623,15.804,15.66,15.71,15.721,15.709,15.67,15.698,15.66,15.764,15.718,15.757,15.808,15.682,15.837,15.798,15.837,15.834,15.853,15.876,15.873,15.863,15.797,15.954,15.797,15.856,15.869,15.916,15.926,16.074,15.896,15.906,16.05,15.922,16.108,16.093,15.942,16.106,16.057,16.02,16.047,16.168,16.267,16.267,16.416,16.181,16.487,16.559,16.487,16.562,16.569,16.711,16.764,16.76,16.924,16.971,17.218,17.129,17.214,17.393,17.461,17.75,17.698,17.979,17.978,18.093,18.265,18.347,18.728,18.769,18.855,19.087,19.254,19.6,19.799,19.932,20.081,20.461,20.51,20.754,21.088,21.293,21.409,21.642,21.949,22.053,22.289,22.549,22.677,22.961,23.042,23.141,23.526,23.724,23.722,24.285,24.044,24.37,24.395,24.582,24.641,24.971,25.008,25.215,25.548,25.431,25.535,25.495,25.778,26.042,26.03,26.135,26.139,26.562,26.553,26.484,26.71,26.814,26.939,26.741,27.025,27.065,27.332,27.292,27.468,27.366,27.638,27.536,27.759,28.188,27.633,27.905,28.116,28.23,28.308,28.588,28.568,28.325,28.598,28.903,29.037,29.114,29.159,28.972,29.388,29.272,29.365,29.463,29.875,29.906,29.802,29.994,30.057,30.206,30.328,30.426,30.218,30.454,30.561,30.542,30.713,30.93,31.061,31.348,31.244,31.554,31.482,31.83,32.049,31.797,32.373,32.559,32.539,32.926,32.672,32.924,33.096,33.109,33.536,33.543,33.771,34.136,33.943,34.4,34.649,34.728,35.084,35.069,35.084,35.704,35.999,35.74,35.797,35.941,36.255,36.493,36.728,36.408,36.779,37.19,36.974,37.613,37.052,37.855,37.759,37.854,38.232,39.033,38.323,38.311,38.768,38.522,38.571,38.917
C01,X17,,1,23.106,23.013,23.089,22.984,22.928,23.103,23.103,23.042,23.09,23.217,23.169,23.155,23.225,23.287,23.296,23.305,23.22,23.244,23.282,23.301,23.268,23.273,23.316,23.189,23.146,23.259,23.298,23.259,23.141,23.203,23.16,23.297,23.203,23.089,23.227,23.217,23.246,23.104,23.161,23.085,23.147,22.981,23.196,23.204,23.262,23.224,23.176,23.211,23.091,23.095,23.096,23.091,23.005,23.185,23.189,23.175,23.085,23.118,23.171,23.133,23.1,23.028,23.038,23.19,23.104,23.119,23.104,23.191,22.976,23.153,23.134,23.177,23.11,23.205,23.22,23.233,23.22,23.095,23.034,23.019,23.119,23.176,23.261,23.319,23.148,23.196,23.167,23.268,23.01,23.096,23.264,23.134,23.168,23.25,23.264,23.264,23.284,23.138,23.356,23.29,23.19,23.147,23.342,23.275,23.375,23.247,23.185,23.305,23.242,23.385,23.261,23.317,23.261,23.331,23.341,23.275,23.275,23.427,23.332,23.361,23.342,23.218,23.289,23.356,23.299,23.305,23.453,23.35,23.421,23.378,23.334,23.42,23.305,23.433,23.41,23.482,23.581,23.571,23.438,23.581,23.491,23.46,23.475,23.526,23.531,23.783,23.497,23.668,23.538,23.618,23.662,23.681,23.837,23.571,23.795,23.766,24.025,23.935,23.983,23.851,23.969,23.984,23.984,24.18,24.165,24.21,24.263,24.318,24.485,24.414,24.541,24.566,24.667,24.698,24.515,24.894,24.787,24.919,24.974,25.023,25.124,25.15,25.13,25.288,25.251,25.454,25.337,25.615,25.574,25.541,25.476,25.744,25.803,25.775,25.872,25.771,25.984,25.936,26.03,25.881,26.03,26.022,26.175,26.184,26.232,26.099,26.553,26.237,26.229,26.346,26.367,26.383,26.436,26.573,26.361,26.436,26.532,26.378,26.256,26.525,26.536,26.689,26.517,26.614,26.532,26.424,26.783,26.817,26.771,26.589,26.743,26.695,26.77,26.785,26.872,26.791,26.968,26.903,26.859,26.984,27.246,27.064,27.092,27.224,27.052,27.121,27.172,27.127,27.337,27.109,27.292,27.48,27.406,27.451,27.526,27.292,27.297,27.377,27.394,27.531,27.434,27.674,27.634,27.577,27.782,27.697,27.805,27.634,27.777,27.903,27.663,27.92,27.828,27.623,27.817,27.811,27.984,27.783,27.92,28.281,28.281,27.994,28.062,28.234,28.292,28.213,28.233
C02,X18,,1,17.097,16.983,16.962,16.948,16.905,16.88,16.88,16.876,16.826,16.901,16.809,16.863,16.767,16.856,16.757,16.821,16.849,16.838,16.824,16.866,16.855,16.859,16.792,16.823,16.748,16.869,16.841,16.813,16.745,16.805,16.717,16.82,16.805,16.727,16.802,16.844,16.865,16.78,16.837,16.758,16.725,16.815,16.846,16.868,16.804,16.739,16.832,16.849,16.832,16.807,16.828,16.746,16.804,16.769,16.751,16.847,16.908,16.762,16.787,16.801,16.769,16.779,16.815,16.801,16.715,16.782,16.801,16.843,16.746,16.836,16.778,16.825,16.76,16.825,16.835,16.804,16.856,16.893,16.853,16.757,16.868,16.804,16.933,16.918,16.932,16.839,16.882,16.956,16.914,16.87,16.809,16.856,16.795,16.82,16.953,16.888,16.845,16.911,16.883,16.811,16.943,16.868,16.844,16.865,16.933,16.907,16.862,16.907,16.862,16.883,16.847,17.025,16.876,16.844,16.851,16.922,16.951,16.872,16.922,16.858,16.872,16.972,16.961,16.968,16.94,16.907,16.932,17.039,16.942,16.932,16.9,16.928,16.964,17.004,16.921,16.953,16.893,16.979,16.921,16.979,16.832,16.933,17.029,16.919,17.121,17.004,16.983,16.983,17.065,16.972,17.061,17.139,16.986,17.036,16.915,16.894,16.962,17.015,17.058,16.979,17.068,17.05,17.079,17.068,17.143,17.004,17.132,17.054,16.997,16.951,17.064,17.139,17.179,17.2,16.961,17.129,17.114,17.232,17.211,17.089,17.367,17.129,17.057,16.982,17.1,17.236,17.1,17.171,17.097,17.189,17.079,17.267,17.249,17.079,17.125,17.058,17.171,17.224,17.05,17.178,17.221,17.082,17.27,17.466,17.129,17.239,17.342,17.217,17.306,17.203,17.313,17.239,17.274,17.196,17.196,17.217,17.111,17.15,17.182,17.381,17.331,17.413,17.46,17.42,17.196,17.455,17.479,17.189,17.451,17.292,17.366,17.342,17.44,17.25,17.366,17.424,17.353,17.65,17.328,17.42,17.509,17.378,17.367,17.523,17.378,17.31,17.374,17.516,17.56,17.474,17.539,17.311,17.385,17.415,17.683,17.385,17.485,17.539,17.549,17.471,17.463,17.528,17.567,17.5,17.571,17.542,17.585,17.5,17.518,17.65,17.575,17.604,17.667,17.443,17.678,17.457,17.626,17.607,17.585,17.5,17.758,17.92,17.642,17.642,17.832,17.626,17.577
C03,X19,,1,16.448,16.417,16.395,16.381,16.337,16.34,16.226,16.308,16.285,16.19,16.241,16.211,16.201,16.261,16.191,16.198,16.198,16.299,16.201,16.186,16.203,16.206,16.196,16.169,16.18,16.216,16.243,16.159,16.233,16.18,16.121,16.166,16.18,16.131,16.233,16.19,16.21,16.124,16.181,16.188,16.155,16.129,16.16,16.155,16.175,16.054,16.261,16.19,16.232,16.235,16.17,16.146,16.146,16.198,16.124,16.191,16.168,16.191,16.217,16.144,16.198,16.237,16.158,16.144,16.116,16.126,16.23,16.099,16.089,16.15,16.119,16.252,16.103,16.166,16.205,16.175,16.197,16.264,16.195,16.071,16.126,16.232,16.191,16.175,16.273,16.123,16.139,16.325,16.17,16.297,16.236,16.14,16.221,16.303,16.207,16.17,16.327,16.254,16.198,16.212,16.202,16.297,16.188,16.181,16.191,16.25,16.292,16.222,16.206,16.198,16.22,16.285,16.22,16.161,16.253,16.352,16.295,16.217,16.295,16.373,16.188,16.23,16.22,16.284,16.312,16.25,16.331,16.293,16.226,16.301,16.271,16.271,16.222,16.232,16.321,16.295,16.264,16.322,16.321,16.264,16.261,16.305,16.316,16.292,16.295,16.263,16.243,16.357,16.241,16.23,16.346,16.311,16.301,16.322,16.261,16.412,16.281,16.306,16.405,16.412,16.415,16.312,16.397,16.414,16.318,16.349,16.393,16.401,16.371,16.438,16.322,16.311,16.321,16.342,16.362,16.472,16.401,16.318,16.297,16.265,16.398,16.415,16.373,16.383,16.388,16.322,16.388,16.261,16.528,16.362,16.509,16.414,16.34,16.312,16.387,16.49,16.489,16.401,16.397,16.356,16.397,16.371,16.448,16.415,16.391,16.472,16.432,16.536,16.397,16.434,16.462,16.472,16.536,16.431,16.401,16.48,16.458,16.383,16.585,16.671,16.479,16.531,16.548,16.424,16.487,16.547,16.432,16.452,16.459,16.555,16.516,16.489,16.476,16.509,16.628,16.513,16.499,16.507,16.844,16.595,16.513,16.609,16.626,16.528,16.551,16.398,16.52,16.435,16.476,16.476,16.483,16.597,16.729,16.671,16.51,16.558,16.572,16.569,16.551,16.616,16.609,16.644,16.626,16.643,16.544,16.715,16.501,16.729,16.575,16.65,16.575,16.603,16.668,16.7,16.565,16.487,16.681,16.75,16.643,16.614,16.671,16.636,16.558,16.815,16.661,16.681,16.601
