FILTERSETS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FILTERSET,FILTERNAME,EX [nm],EM [nm],LAYOUT,FILTERNO,GAIN,PHASESTATISTICSSIGMA,SIGNALQUALITYTOLERANCE,REFERENCE VALUE,Process Parameters,,Calibration Parameters,,,,Criterion Parameters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Biomass,620,620,Anna,1,10,1,0,100,SET TEMPERATURE [C],37,Phi0,72.01,Biomass Slope,0,CRITERION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SET HUMIDITY [%],85,Phi100,42.41,Biomass Offset,0,FI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SET O2 [%],20.95,Phi.min,55.88,Biomass Unit,DCW [g/L],FJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SET CO2 [%],0,Phi.max,13.69,,,FACTOR,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SET SHAKER FREQUENCY [rpm],1000,pH0,5.92,,,S0,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SET CYCLE TIME [min],10,dpH,0.53,,,EXTRA INFO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SET EXP TIME [h],-1,Temp. Compensation for pH Calibration,FALSE,Temp. pH [C],37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,Temp. Compensation for pO2 Calibration,FALSE,Temp. pO2 [C],37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WELL No.,CONTENT,DESCRIPTION,CHANNEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,READING ->,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297
,,,TIME [h] ->,0.00967,0.17144,0.33808,0.50497,0.67151,0.83817,1.00481,1.17145,1.33823,1.50499,1.67153,1.83819,2.00501,2.1716,2.3384,2.50509,2.67159,2.83836,3.00516,3.17176,3.33838,3.5051,3.67173,3.8385,4.00504,4.17175,4.3385,4.50526,4.67183,4.83853,5.00531,5.17187,5.33855,5.50528,5.6719,5.83861,6.00523,6.17199,6.33868,6.5054,6.67206,6.83873,7.00548,7.17202,7.33875,7.50549,7.6722,7.83883,8.00555,8.1721,8.33896,8.50557,8.67227,8.83891,9.00572,9.17236,9.33896,9.50557,9.67233,9.83906,10.0057,10.17244,10.33899,10.50579,10.67243,10.83903,11.00583,11.17246,11.33907,11.50578,11.67251,11.83922,12.00581,12.1725,12.33921,12.50595,12.67255,12.83931,13.00591,13.17257,13.33937,13.50593,13.67266,13.83935,14.00606,14.17273,14.33947,14.50618,14.67275,14.83952,15.00618,15.17283,15.33956,15.50631,15.6729,15.83955,16.00621,16.17286,16.33962,16.50634,16.67295,16.8397,17.00631,17.17292,17.33962,17.50654,17.67302,17.83965,18.00637,18.1731,18.33975,18.50635,18.67306,18.8398,19.00641,19.17323,19.33982,19.50647,19.67324,19.8399,20.00661,20.17329,20.34002,20.50657,20.6734,20.84,21.00671,21.17332,21.33997,21.50668,21.6734,21.84013,22.00671,22.17346,22.34003,22.50688,22.67355,22.84019,23.00692,23.17366,23.34016,23.50697,23.67348,23.84036,24.00697,24.17359,24.34029,24.50701,24.67367,24.8404,25.00693,25.17379,25.34039,25.50715,25.67378,25.84048,26.00712,26.1738,26.34037,26.5073,26.67394,26.84049,27.00725,27.17401,27.34056,27.50734,27.67393,27.84064,28.00735,28.17403,28.34072,28.5074,28.67408,28.84065,29.00743,29.17397,29.34075,29.50736,29.67403,29.84083,30.00744,30.17413,30.34093,30.50759,30.6741,30.8409,31.00762,31.17428,31.34088,31.50763,31.67428,31.84088,32.00755,32.17434,32.34103,32.5078,32.67444,32.84111,33.00779,33.17437,33.34115,33.50786,33.67439,33.84115,34.00793,34.1745,34.34124,34.50804,34.67461,34.84137,35.00784,35.17463,35.34125,35.50805,35.6747,35.84147,36.00803,36.17479,36.3413,36.50799,36.67469,36.84143,37.00815,37.1748,37.34152,37.50822,37.67483,37.84148,38.00817,38.17487,38.3416,38.50832,38.67506,38.84166,39.00835,39.17492,39.34164,39.50826,39.67503,39.84171,40.00842,40.17499,40.34176,40.50845,40.67514,40.84188,41.00853,41.17516,41.34179,41.50848,41.67519,41.84188,42.00861,42.17524,42.34186,42.50866,42.67521,42.84194,43.00867,43.17541,43.34211,43.50868,43.67535,43.84208,44.00866,44.17533,44.34218,44.5089,44.67549,44.84212,45.00888,45.17553,45.34221,45.50892,45.67558,45.84234,46.00898,46.17558,46.34232,46.5089,46.67562,46.84241,47.00901,47.17576,47.34239,47.50917,47.67579,47.84255,48.0092,48.17582,48.34252,48.50923,48.67581,48.84266,49.00929,49.17582,49.34264
A01,X1,,1,13.492,13.451,13.621,13.611,13.493,13.446,13.46,13.433,13.388,13.545,13.489,13.556,13.512,13.442,13.517,13.514,13.349,13.453,13.567,13.497,13.408,13.636,13.534,13.569,13.422,13.518,13.515,13.524,13.623,13.505,13.604,13.505,13.534,13.546,13.623,13.591,13.7,13.588,13.572,13.694,13.569,13.659,13.508,13.515,13.62,13.738,13.604,13.662,13.623,13.584,13.658,13.649,13.681,13.69,13.684,13.694,13.694,13.588,13.71,13.69,13.677,13.642,13.623,13.697,13.81,13.732,13.713,13.793,13.893,13.681,13.71,13.739,13.719,13.723,13.729,13.7,13.71,13.655,13.771,13.642,13.761,13.674,13.749,13.761,13.677,13.774,14.05,13.875,13.774,13.829,13.784,13.749,13.694,13.694,13.771,13.697,13.716,13.703,13.771,13.788,13.823,13.635,13.797,13.801,13.629,13.713,13.804,13.736,13.7,13.638,13.84,13.726,13.791,13.781,13.905,13.995,13.833,13.885,13.736,13.81,13.736,13.82,13.71,13.713,13.885,13.81,13.83,13.823,13.921,13.921,13.817,13.732,13.928,13.85,13.85,13.843,13.745,13.736,13.83,13.765,13.85,13.69,14.169,13.873,13.892,13.843,13.778,13.762,13.765,13.859,13.81,13.863,13.924,13.742,13.905,13.817,13.833,13.813,14.018,13.81,13.788,13.797,13.804,13.888,13.797,13.713,13.911,13.907,13.911,13.823,13.878,13.962,13.8,13.953,13.946,13.878,13.878,13.881,13.953,14.072,13.978,13.968,13.794,13.968,13.916,13.958,13.965,14.04,14.062,13.953,13.936,13.855,14.03,14.053,13.891,13.911,13.966,13.966,13.976,14.008,14.105,14.005,14.157,14.053,13.936,13.985,14.1,14.055,14.045,14.107,13.922,14.064,14.022,13.977,14.087,14.067,14.164,14.096,13.989,14.106,14.15,14.027,14.089,14.162,14.13,14.269,14.186,14.144,14.172,14.044,14.164,14.25,14.089,14.192,14.309,14.16,14.192,14.18,14.304,14.237,14.166,14.166,14.381,14.227,14.301,14.262,14.314,14.289,14.25,14.355,14.289,14.375,14.341,14.331,14.324,14.475,14.314,14.408,14.473,14.496,14.375,14.321,14.451,14.431,14.418,14.507,14.409,14.635,14.475,14.696,14.485,14.518,14.668,14.614,14.697,14.765,14.711,14.668,14.807,14.765,14.665,14.7,14.772,14.818,14.71,14.828,14.835,15.021,14.86,14.87,14.945,15.057,15.078,14.891,15.183,15.01,15.283
A02,X2,,1,11.031,10.906,11.307,11.387,11.424,11.422,11.363,11.47,11.414,11.381,11.437,11.557,11.505,11.527,11.469,11.493,11.546,11.554,11.443,11.496,11.47,11.502,11.528,11.462,11.537,11.473,11.63,11.478,11.577,11.526,11.459,11.457,11.486,11.561,11.475,11.449,11.555,11.574,11.624,11.646,11.653,11.648,11.72,11.853,11.83,11.977,12.164,12.186,12.309,12.525,12.791,12.814,13.006,13.24,13.523,13.726,14.047,14.134,14.418,14.721,15.061,15.448,15.748,16.339,16.681,17.181,17.488,17.693,18.568,18.928,19.258,20.157,20.789,21.44,22.656,22.855,24.484,25.082,26.249,25.861,27.264,29.353,29.891,31.173,32.916,34.792,36.128,37.605,39.318,40.389,42.55,45.063,46.001,48.008,51.067,48.149,50.131,49.468,50.16,48.922,49.031,49.054,49.151,49.195,48.317,49.179,47.892,48.546,49.8,48.806,49.121,48.154,48.349,48.38,48.666,48.578,48.286,47.397,48.156,48.093,48.384,47.639,47.984,49.133,47.851,48.385,47.56,47.246,47.408,47.96,47.498,48.34,48.975,47.433,47.531,48.678,48.71,47.474,47.982,48.487,48.556,48.894,48.338,48.539,49.08,49.152,49.641,50.265,49.984,50.265,50.108,51.286,51.403,51.46,52.24,51.269,52.085,51.622,52.146,52.518,51.939,53.404,52.72,52.86,52.982,53.814,54.865,53.912,54.67,54.677,55.092,54.878,55.007,55.583,55.266,55.9,56.709,56.14,55.94,55.447,55.816,56.229,56.6,57.038,57.151,57.45,57.024,57.55,57.735,57.493,57.943,57.299,58.188,58.219,57.993,58.01,58.325,58.163,58.983,58.691,59.307,59.066,59.122,58.996,59.721,59.274,59.627,60.164,59.669,59.816,60.201,60.149,59.442,60.481,60.377,60.259,60.453,60.664,60.524,61.093,60.01,61.181,61.246,60.985,60.6,61.382,61.697,61.46,61.992,61.446,61.579,61.986,62.211,62.337,62.651,61.951,62.562,62.328,62.553,62.153,62.638,62.927,62.594,63.297,62.86,63.216,63.691,63.431,63.916,63.586,63.657,63.483,63.843,64.024,63.993,64.141,64.527,64.384,64.697,64.683,64.384,65.169,65.321,65.295,65.33,64.785,65.148,65.341,65.428,64.842,65.539,65.667,65.525,66.054,65.477,65.846,66.054,66.2,66.665,66.104,66.313,66.232,66.714,66.519,67.129,66.566,66.758,66.513,66.416,67.078,66.866,66.594,66.817,67.27,67.011,67.009,67.286
A03,X3,,1,9.265,9.228,9.286,9.282,9.385,9.337,9.328,9.385,9.471,9.401,9.355,9.371,9.436,9.517,9.39,9.504,9.426,9.528,9.414,9.559,9.436,9.59,9.49,9.61,9.523,9.587,9.617,9.624,9.53,9.578,9.603,9.441,9.502,9.511,9.456,9.498,9.539,9.624,9.612,9.534,9.61,9.574,9.421,9.489,9.624,9.511,9.699,9.557,9.616,9.57,9.641,9.666,9.731,9.641,9.733,9.676,9.772,9.765,9.783,9.857,9.88,9.869,9.855,9.894,10.002,10.057,10.099,9.991,10.057,10.075,10.065,10.223,10.104,10.3,10.184,10.38,10.29,10.33,10.506,10.441,10.434,10.538,10.611,10.596,10.638,10.832,10.812,10.828,10.832,10.921,11.034,11.064,11.168,11.33,11.341,11.43,11.641,11.565,11.633,11.744,11.747,12.109,11.947,12.015,12.363,12.384,12.475,12.664,12.921,12.989,13.287,13.272,13.466,13.457,13.677,14.093,14.32,14.469,14.288,15.11,15.197,15.121,15.497,15.858,16.123,16.443,16.946,17.133,17.101,17.75,18.043,18.44,19.102,19.604,19.474,20.017,20.407,21.172,22.076,22.616,22.975,23.534,24.495,24.449,25.959,25.635,26.547,27.393,27.693,27.914,29.571,30.882,31.167,32.423,33.235,34.201,34.55,36.479,37.316,38.319,39.643,40.288,43.128,42.671,43.015,42.954,46.434,44.608,44.716,45.137,46.175,45.645,44.965,45.127,44.362,45.613,46.616,44.006,44.318,44.157,44.718,44.266,44.102,44.072,43.686,44.234,43.253,44.772,42.833,43.282,43.134,43.638,43.221,42.904,44.49,44.067,43.971,44.036,43.678,43.256,42.673,43.052,43.345,43.098,42.778,43.476,43.494,43.846,42.395,43.676,43.378,43.478,43.421,43.09,43.131,43.328,43.36,43.221,43.994,43.767,43.898,43.527,43.522,43.033,43.483,43.996,43.522,43.202,44.188,43.674,43.971,43.812,44.133,44.379,44.635,44.83,45.055,44.603,45.099,44.799,45.196,44.585,45.517,45.474,45.763,45.453,45.838,45.86,45.806,45.635,45.956,45.956,45.634,46.407,46.064,46.16,46.449,46.053,46.918,46.708,46.696,46.857,47.144,47.127,47.147,47.254,47.45,47.708,47.511,47.761,47.673,47.705,47.833,47.866,48.336,47.833,48.059,48.154,49.508,49.055,48.658,49.055,49.335,49.994,50.258,49.739,50.085,50.361,50.458,50.462,51.145,51.052,51.545,50.987,51.278,51.837,51.679
