,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WELL No.,CONTENT,DESCRIPTION,CHANNEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,READING ->,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268
,,,TIME [h] ->,0.0051,0.17173,0.33845,0.5051,0.67173,0.83848,1.00506,1.17179,1.33845,1.50515,1.67181,1.83858,2.00531,2.17188,2.3386,2.50531,2.67197,2.83867,3.00534,3.1719,3.33872,3.50535,3.67207,3.83881,4.00549,4.1722,4.33876,4.50545,4.67214,4.83881,5.00554,5.17226,5.33889,5.50559,5.67232,5.83887,6.00561,6.17235,6.33898,6.5057,6.6723,6.83898,7.00567,7.17242,7.33905,7.50589,7.67237,7.83904,8.00581,8.17245,8.33919,8.5058,8.67256,8.83915,9.00591,9.1726,9.33928,9.50589,9.67264,9.83936,10.00593,10.17256,10.33934,10.50602,10.67271,10.8393,11.0062,11.1727,11.33949,11.50608,11.67273,11.83952,12.00626,12.17277,12.33958,12.50621,12.67281,12.83956,13.00623,13.17298,13.3397,13.50635,13.67302,13.83969,14.00637,14.17295,14.3398,14.50643,14.6731,14.83979,15.00652,15.17314,15.33986,15.50648,15.67328,15.83984,16.00651,16.17325,16.33992,16.50658,16.67316,16.83999,17.00659,17.17344,17.33994,17.50668,17.67334,17.84004,18.00668,18.17333,18.3401,18.50678,18.67351,18.84022,19.00679,19.17347,19.34012,19.50695,19.67356,19.84025,20.00697,20.17363,20.34033,20.50702,20.67363,20.8403,21.007,21.17368,21.34037,21.50708,21.67376,21.84039,22.00707,22.17377,22.34055,22.50718,22.67392,22.84052,23.00715,23.17387,23.3405,23.50726,23.67398,23.8406,24.00731,24.17387,24.34074,24.50722,24.67399,24.84073,25.00741,25.17406,25.34081,25.50753,25.67406,25.84073,26.00747,26.1742,26.34082,26.50756,26.67423,26.84092,27.00749,27.17415,27.34091,27.50762,27.67425,27.84092,28.00769,28.17429,28.34097,28.50769,28.67447,28.8411,29.00778,29.17444,29.34118,29.50792,29.67455,29.84115,30.00784,30.17452,30.34138,30.50786,30.67447,30.84127,31.008,31.1747,31.34136,31.50808,31.67464,31.84137,32.00803,32.17468,32.34138,32.508,32.67482,32.84156,33.00817,33.17474,33.34152,33.5082,33.67474,33.84146,34.00817,34.17486,34.34156,34.5082,34.67496,34.84169,35.00826,35.17509,35.34167,35.50836,35.67502,35.8418,36.0084,36.17511,36.34167,36.50848,36.67513,36.84178,37.00855,37.17519,37.34187,37.50853,37.67526,37.84184,38.00869,38.17533,38.34207,38.50866,38.67531,38.84195,39.00868,39.17534,39.34209,39.50875,39.67547,39.842,40.00875,40.1755,40.34211,40.50885,40.67558,40.8421,41.00887,41.17554,41.34214,41.50899,41.67566,41.84221,42.00896,42.17563,42.34237,42.50906,42.6757,42.84237,43.00914,43.17572,43.34246,43.50911,43.67575,43.84241,44.00918,44.17574,44.34246,44.50919
A01,X1,,1,13.063,13.033,13.037,13.062,13.052,13.114,13.098,13.272,13.193,13.413,13.222,13.222,13.311,13.278,13.272,13.278,13.281,13.324,13.206,13.272,13.193,13.466,13.342,13.367,13.348,13.47,13.539,13.693,13.454,13.552,13.648,13.693,13.703,13.776,13.874,13.999,14.104,14.072,14.055,14.252,14.425,14.531,14.566,14.708,14.722,14.869,14.861,15.339,15.168,15.259,15.456,15.353,15.714,15.78,15.907,16.013,16.087,16.064,16.445,16.394,16.743,16.703,16.809,17.211,17.186,17.351,17.753,17.63,17.778,18.238,18.352,18.146,18.77,18.918,19.008,19.534,19.257,19.328,19.694,20.192,19.979,20.552,20.407,20.958,20.634,20.918,21.426,21.82,21.69,22.126,22.126,22.133,22.05,22.85,22.669,23.759,23.343,23.523,23.885,23.529,24.07,24.35,24.153,24.891,24.53,24.84,25.088,24.787,24.79,25.316,25.71,24.658,25.928,25.599,24.793,25.965,25.86,26.058,25.743,26.222,26.636,26.058,26.787,26.321,27.111,25.706,26.111,26.156,25.531,26.241,26.251,26.156,25.743,26.144,26.083,26.617,26.854,26.086,24.888,26.13,25.909,25.922,25.008,25.811,25.531,25.778,25.743,25.762,25.202,24.987,26.452,25.325,25.932,25.334,25.683,26.459,24.565,25.716,26.191,25.907,25.283,25.316,24.76,25.265,25.381,25.928,25.246,24.921,25.002,25.297,25.731,24.676,25.187,24.443,25.677,24.431,23.95,24.909,24.697,24.694,24.171,24.041,24.182,24.134,24,24.182,23.936,24.748,23.908,24.099,23.983,23.622,23.047,23.672,24.715,24.165,23.776,23.875,23.063,22.74,23.343,23.662,23.36,23.546,23.77,22.702,23.348,23.331,23.36,22.51,22.183,22.132,22.735,22.866,22.669,22.297,22.642,22.471,22.034,22.226,22.029,21.848,21.031,20.91,21.224,20.999,21.337,20.963,21.226,20.781,20.943,20.473,20.417,20.476,20.617,20.443,20.333,20.135,19.9,20.34,20.177,19.816,20.304,20.515,20.195,20.506,20.294,20.271,20.088,20.008,20.614,20.224,20.224,20.285,20.501,20.289,20.698,20.402,20.374,20.586,20.733,20.535,20.811,21.14,20.93,21.353,21.072,20.874
A02,X2,,1,12.802,12.967,13.136,13.325,13.184,13.476,13.46,13.469,13.522,13.578,13.782,13.749,13.937,13.937,13.931,13.97,14.039,14.247,14.457,14.556,15.036,15.178,15.642,16.199,16.965,17.708,18.501,19.506,20.115,21.428,22.669,23.742,24.876,25.447,26.764,27.604,29.458,29.392,29.915,30.375,29.964,30.437,30.51,30.269,30.134,30.95,30.182,29.891,29.022,29.927,29.533,29.099,29.985,29.723,29.289,29.894,30.532,30.39,29.68,30.16,29.843,30.452,28.825,29.669,30.011,29.871,31.141,30.466,30.66,29.641,30.63,30.747,30.813,30.795,30.254,30.368,30.857,30.124,31.332,30.682,30.018,30.86,30.134,30.927,30.408,31.754,30.036,30.693,30.32,30.181,30.675,30.014,30.758,30.729,30.784,29.937,30.412,30.882,30.587,30.693,30.539,30.594,30.463,30.441,31.262,30.747,30.769,31.057,31.069,31.595,31.694,31.628,31.613,32.172,32.411,31.757,32.144,31.815,32.088,32.243,32.596,33.066,32.619,33.066,32.697,33.093,32.326,33.164,32.934,33.386,32.749,33.131,33.239,33.28,32.603,33.46,32.843,33.314,33.864,33.172,33.429,33.445,33.617,33.79,33.592,34.349,33.338,33.888,33.954,35.08,34.118,34.349,33.962,34.415,34.201,34.818,34.398,34.595,34.833,35.409,35.277,35.409,35.564,35.745,35.606,35.753,35.522,35.672,35.876,36.303,35.753,35.636,36.253,36.468,36.625,37.008,37.223,36.312,37.029,36.779,36.93,36.489,36.718,37.106,37.612,37.178,37.007,38.306,38.443,37.809,37.125,38.439,38.138,38.532,38.372,38.532,39.002,38.772,38.603,39.434,38.861,39.195,39.712,39.199,39.486,39.942,39.701,39.312,39.185,39.795,39.837,39.923,39.852,40.304,39.983,40.227,39.993,40.732,39.767,40.118,40.348,40.476,41.274,40.735,40.87,40.65,40.899,40.972,40.972,41.432,40.735,41.176,41.097,40.821,41.169,41.215,40.929,41.258,40.85,41.631,41.274,41.833,41.626,41.491,41.77,42.391,41.277,41.987,41.754,41.626,42.346,42.258,42.126,41.754,41.921,41.957,41.987,41.823,42.194,41.501,42.189,42.288,42.543,42.346,42.485,42.179,42.275,41.979
A03,X3,,1,9.928,10.031,10.297,10.166,10.258,10.28,10.432,10.506,10.364,10.513,10.452,10.551,10.445,10.511,10.604,10.609,10.612,10.62,10.637,10.703,10.627,10.832,10.779,10.832,10.784,10.973,10.91,11.001,10.862,11.091,10.99,11.099,11.206,11.244,11.217,11.304,11.31,11.408,11.395,11.493,11.572,11.586,11.581,11.688,11.797,11.692,11.876,11.865,11.786,11.912,12.01,12.073,11.909,12.106,12.004,12.076,12.147,12.228,12.187,12.254,12.246,12.207,12.311,12.326,12.398,12.356,12.437,12.541,12.619,12.553,12.64,12.502,12.699,12.634,12.661,12.64,12.52,12.601,12.756,12.661,12.696,12.64,12.619,12.733,12.67,12.61,12.652,12.816,12.83,12.855,12.756,12.741,12.717,12.64,12.714,13.013,12.625,12.747,12.813,12.915,12.905,13.079,12.816,12.807,12.807,12.896,12.84,12.738,12.855,12.822,12.921,12.855,13.013,12.947,12.905,13.032,12.963,12.93,13.085,13.062,12.939,13.095,13.048,13.095,13.013,13.066,13.023,12.963,12.864,13.038,13.027,13.259,13.085,13.055,13.074,13.029,13.164,13.141,13.085,13.065,12.938,13.076,13.013,13.07,13.062,13.07,12.954,13.095,13.095,13.25,13.095,13.107,13.196,13.193,13.253,13.032,13.187,13.154,13.013,13.184,13.019,13.25,13.07,13.174,13.052,13.145,13.165,13.085,13.174,13.076,13.046,13.126,13.004,13.043,13.151,13.07,13.076,12.947,13.286,13.07,13.154,13.173,13.16,13.071,13.085,12.93,13.071,13.164,13.023,13.25,13.339,13.01,13.052,13.052,13.295,13.019,13.088,12.825,13.076,13.046,13.184,13.065,13.095,12.957,13.019,13.095,13.168,13.126,13.193,13.276,13.126,13.187,13.339,13.16,13.076,13.037,13.178,13.391,13.234,13.263,13.329,13.141,13.276,13.151,13.437,13.375,13.381,13.295,13.196,13.165,13.348,13.375,13.348,13.323,13.263,13.323,13.292,13.16,13.628,13.549,13.539,13.473,13.273,13.25,13.529,13.276,13.234,13.569,13.48,13.371,13.151,13.351,13.351,13.447,13.273,13.329,13.273,13.536,13.539,13.647,13.262,13.394,13.644,13.151,13.262,13.457,13.4,13.302
A04,X4,,1,9.373,9.536,9.637,9.64,9.699,9.654,9.642,9.616,9.706,9.656,9.826,9.76,9.72,9.753,9.847,9.852,9.821,9.927,9.913,9.913,10.199,10.009,9.99,10.042,10.028,10.185,10.121,10.114,10.205,10.238,10.301,10.311,10.253,10.258,10.233,10.417,10.455,10.521,10.442,10.508,10.425,10.506,10.597,10.538,10.647,10.677,10.728,10.783,10.834,10.927,10.829,10.826,10.99,11.056,11.02,11.223,11.129,11.245,11.335,11.433,11.425,11.518,11.523,11.507,11.808,11.863,11.912,11.95,12.06,12.093,12.246,12.24,12.338,12.371,12.694,12.64,12.915,13.06,12.888,13.286,13.188,13.001,13.375,13.72,13.657,13.726,13.638,13.9,14.176,14.4,14.466,14.547,14.623,14.38,14.653,15.149,14.926,15.113,15.211,15.248,15.335,15.478,15.314,15.828,15.762,15.718,16.058,16.152,16.274,16.767,16.504,16.274,16.759,16.398,16.977,16.718,16.615,16.681,17.524,17.043,17.516,17.339,16.903,17.306,17.187,17.17,17.1,17.734,17.503,17.417,17.654,17.207,17.425,17.627,17.323,17.109,17.146,17.117,17.129,16.915,17.568,16.493,17.187,17.109,17.207,17.076,17.195,17.306,17.24,16.8,16.911,16.993,17.047,17.207,17.035,16.981,16.87,17.035,17.121,17.688,16.866,16.899,16.78,16.788,17.129,16.957,16.678,16.899,16.657,16.887,16.398,16.571,16.879,16.755,16.603,16.649,16.361,16.891,16.673,16.879,16.508,17.356,16.78,16.495,16.702,16.615,16.693,16.224,16.18,16.472,16.131,16.361,16.077,15.683,16.092,15.847,15.949,15.752,15.638,16.036,15.748,15.763,15.99,15.884,15.584,16.056,15.565,15.751,15.463,15.445,15.62,15.588,16.033,15.463,15.31,15.434,15.314,15.233,15.335,15.036,15.332,15.244,15.445,15.485,15.211,15.248,15.321,15.27,15.665,15.463,15.387,15.478,15.748,15.324,15.135,15.652,15.266,15.496,15.434,15.353,15.379,15.478,15.441,15.387,15.434,15.478,15.335,15.474,15.387,15.31,15.452,15.555,15.456,15.452,15.441,15.332,15.54,15.343,15.445,15.456,15.566,15.5,15.683,15.683,15.599,15.694,15.903,15.672
A05,X5,,1,8.981,9.074,9.043,9.146,9.206,9.226,9.247,9.32,9.377,9.459,9.496,9.496,9.39,9.654,9.485,9.654,9.59,9.663,9.781,9.682,9.87,9.779,9.826,9.779,9.765,9.955,9.957,9.917,9.943,9.844,10.104,10.147,9.957,10.126,10.036,10.121,10.06,10.028,10.114,10.344,10.032,10.08,10.236,10.243,10.154,10.317,10.236,10.357,10.276,10.468,10.468,10.432,10.531,10.728,10.627,10.665,10.735,10.818,10.712,10.842,10.998,10.862,11.097,11.081,11.152,11.469,11.354,11.294,11.6,11.6,11.786,11.715,11.682,12.108,12.2,12.081,12.192,12.174,12.198,12.431,12.368,12.64,12.619,12.963,12.867,13.004,12.915,13.112,13.126,13.545,13.447,13.529,13.835,13.723,13.93,13.868,13.677,13.93,14.291,14.163,14.482,14.656,14.459,14.843,14.843,15.062,14.974,15.069,15.584,15.321,15.617,15.124,15.215,15.281,15.401,15.105,15.727,16.023,15.518,15.727,15.211,15.431,15.519,16.023,15.741,15.66,15.752,15.134,14.97,15.244,15.095,15.76,15.189,15.226,15.017,15.2,15.138,14.883,15.124,14.974,14.679,14.784,14.788,14.646,15.036,14.35,14.696,14.476,14.411,14.565,14.509,14.523,14.677,14.575,14.502,14.414,14.502,14.305,14.196,14.499,14.302,14.269,14.383,14.357,14.17,14.032,14.347,14.137,14.127,14.061,14.163,13.913,13.825,13.667,14.039,13.923,13.963,13.835,13.582,13.759,14.042,13.766,13.786,13.993,13.973,13.983,13.993,14.085,13.976,13.973,13.831,13.963,14.137,13.94,14.085,14.137,14.272,14.141,14.456,14.295,14.499,14.381,14.509,14.765,14.565,14.805,14.843,14.963,14.97,14.985,15.193,15.029,15.113,15.398,15.507,15.368,15.511,15.825,15.894,16.021,16.12,15.901,16.299,16.439,16.394,16.497,16.406,16.52,16.685,16.94,16.866,17.055,17.129,17.129,17.334,17.096,17.372,17.701,17.306,17.355,17.384,17.68,17.347,17.557,17.634,17.942,17.765,17.872,17.885,17.774,18.083,17.89,17.791,18.148,17.872,17.827,18.3,18.3,18.14,18.383,18.396,18.33,18.214,18.51,18.297,18.589,18.504,18.602
A06,X6,,1,9.895,10.097,10.231,10.101,10.192,10.148,10.136,10.242,10.199,10.249,10.254,10.221,10.313,10.313,10.341,10.412,10.217,10.356,10.44,10.209,10.331,10.536,10.516,10.437,10.587,10.513,10.581,10.672,10.599,10.763,10.761,10.935,10.943,11.145,11.217,11.304,11.441,11.573,11.526,11.493,11.835,11.717,12.007,12.049,12.225,12.184,12.565,12.717,12.837,13.093,13.191,13.155,13.385,13.582,13.775,14.077,14.183,14.195,14.676,14.85,14.806,15.127,15.463,15.801,16.137,16.168,16.44,17.072,16.759,17.088,17.4,17.654,18.278,17.931,18.416,18.451,19.224,19.196,19.135,20.52,19.815,20.256,20.473,20.761,21.358,20.819,21.623,22.247,21.789,21.863,21.962,22.658,23.102,22.85,22.932,23.693,23.77,24.016,24.575,23.89,23.676,24.515,24.318,24.267,25.909,23.889,24.202,23.966,24.724,24.822,24.724,24.527,25.665,25.435,24.399,24.978,25.038,25.038,25.151,25.334,25.286,24.347,24.481,24.314,25.238,24.163,24.631,24.774,24.116,23.805,24.873,24.347,24.527,24.532,24.041,24.149,23.727,24.837,25.25,23.793,25.449,24.64,23.923,24.628,23.952,24.399,25.381,23.787,24.116,23.902,24.215,24.238,24.846,23.689,23.776,24.024,24.006,23.809,24.088,23.935,23.935,23.507,23.446,23.162,23.277,23.463,23.769,23.672,23.49,24.082,24.088,23.429,23.019,23.063,23.047,22.658,22.965,23.2,22.954,22.855,22.395,22.987,22.603,22.29,21.831,22.142,23.014,23.003,22.23,22.488,22.209,21.618,22.784,22.061,21.457,21.107,21.671,21.967,21.913,21.13,20.581,21.16,20.958,20.52,20.68,20.695,20.097,20.706,19.971,20.013,20.05,19.567,19.876,19.609,19.581,19.867,19.651,19.609,19.571,20.158,19.764,18.957,19.158,19.496,19.942,19.684,19.792,20.206,19.91,19.994,20.022,20.506,20.483,19.853,20.387,19.82,20.103,19.806,20.294,20.373,20.67,20.801,20.369,20.713,20.589,20.67,20.458,20.599,20.713,20.566,20.844,20.948,20.751,20.713,21.289,20.978,20.895,20.994,20.801,21.244,20.766,20.864,21.732,20.844,21.358,21.419,21.665,21.039
A07,X7,,1,9.144,9.371,9.34,9.344,9.502,9.423,9.445,9.452,9.607,9.524,9.529,9.562,9.654,9.522,9.649,9.423,9.459,9.63,9.715,9.715,9.805,9.812,9.924,10.042,10.028,10.316,10.45,10.64,10.632,10.73,10.925,10.869,11.074,11.178,11.348,11.6,11.704,12,12.084,12.216,12.49,12.666,13.09,13.231,13.605,13.723,14.566,14.29,14.642,14.734,15.554,15.813,15.78,16.305,16.924,17.621,17.827,18.785,18.837,19.449,19.698,19.886,20.749,21.047,21.155,22.707,22.478,23.933,23.463,23.759,24.426,24.84,25.07,25.367,25.749,26.592,27.867,26.809,26.368,28.972,27.557,28.365,28.491,28.13,27.413,27.945,28.162,27.571,27.859,28.242,28.34,28.208,27.341,27.347,28.057,28.195,28.406,28.156,28.156,27.669,29.291,27.604,26.848,27.42,27.584,25.989,28.7,26.954,26.959,27.091,26.368,26.992,27.045,27.078,26.599,27.94,26.749,25.959,26.17,26.814,26.57,26.025,26.589,26.781,24.876,26.822,25.716,25.63,26.65,25.22,25.891,25.926,26.006,25.519,24.93,24.906,25.636,25.067,25.414,25.768,24.366,25.166,25.336,25.154,24.511,24.596,25.513,24.577,24.182,24.296,23.294,23.909,23.694,23.755,24.171,23.793,22.329,22.757,22.609,23.343,22.653,22.85,22.625,21.979,22.225,22.28,22.062,22.521,22.078,22.176,22.083,22.609,22.79,22.012,22.455,22.79,22.932,22.905,22.132,22.494,22.822,22.262,22.833,23.146,22.324,22.735,22.652,22.872,22.954,22.751,22.603,22.702,22.817,22.817,23.036,23.014,23.283,22.954,23.096,23.365,23.639,23.3,23.129,23.546,23.277,22.965,23.643,23.495,23.656,24.153,23.397,23.579,23.359,23.919,24.049,24.234,24.35,23.919,23.972,24.655,24.064,23.852,23.759,24.066,24.049,23.956,24.822,24.122,24.583,24.36,24.559,24.712,24.921,25.234,24.261,24.939,25.005,25.104,24.464,25.031,24.909,24.778,25.823,25.842,25.252,24.975,25.318,25.593,25.611,26.152,25.283,26.144,26.045,26.17,25.692,26.395,25.724,26.414,25.994,26.473,26.492,26.163,26.795,26.631,26.393,26.189,26.702,26.702
A08,X8,,1,11.626,11.549,11.65,11.614,11.704,11.927,11.913,11.625,11.713,11.667,11.771,11.771,11.927,11.763,11.922,11.927,11.963,11.84,12.02,11.955,12.009,11.952,11.929,12.281,12.066,12.156,12.159,12.117,12.207,12.24,12.401,12.249,12.356,12.23,12.398,12.455,12.23,12.658,12.446,12.413,12.523,12.6,12.499,12.508,12.619,12.577,12.729,12.815,12.672,12.765,12.765,12.827,12.959,12.926,13.021,12.962,13.066,13.048,13.104,13.273,13.362,13.257,13.395,13.572,13.579,13.605,13.585,13.69,13.703,13.703,14.117,13.88,13.979,14.082,14.239,14.281,14.426,14.602,14.696,14.7,14.993,15.003,15.248,15.562,15.665,15.565,15.741,15.839,15.849,16.143,16.143,16.55,16.497,16.382,16.854,16.858,17.096,16.788,17.117,17.187,17.7,17.384,17.811,18.258,18.028,18.212,18.356,18.418,18.641,18.674,18.937,18.97,18.994,18.83,19.079,19.021,19.412,19.675,19.496,20.004,19.524,19.839,19.637,19.708,20.078,20.092,20.093,19.839,20.464,20.018,20.575,20.333,20.515,20.192,20.451,20.464,19.844,19.876,20.187,20.042,19.998,20.172,20.013,19.801,20.234,20.195,20.121,19.905,19.576,20.548,20.135,19.727,20.009,19.839,20.126,20.206,19.797,19.665,20.111,20.22,20.121,20.187,19.637,19.679,19.463,19.487,19.567,19.694,20.008,19.712,19.355,19.328,19.9,19.778,19.595,19.374,20.074,19.487,19.172,19.473,19.501,19.628,19.28,19.228,19.2,19.116,18.866,18.988,19.205,19.266,18.989,19.384,18.74,19.069,18.692,18.74,18.876,18.843,18.464,18.567,18.214,18.594,18.754,18.383,18.378,18.556,18.127,18.442,19.214,18.337,18.409,18.547,18.464,18.589,18.529,18.455,18.271,18.392,18.455,18.024,18.254,18.004,18.468,18.05,18.267,18.435,18.477,18.462,18.067,18.254,18.05,18.337,18.378,18.114,18.254,18.114,18.392,17.964,17.995,18.175,17.844,18.14,18.529,18.543,18.192,18.205,18.422,18.102,18.641,18.267,18.247,18.251,18.383,18.017,18.267,18.615,18.267,18.464,18.337,18.646,18.758,18.988,19.069,18.773,19.021,18.787,18.899,19.031
B01,X9,,1,12.671,12.967,13.103,13.062,12.921,13.081,13.032,13.14,13.128,13.15,13.09,13.255,13.179,13.245,13.272,13.179,13.248,13.06,13.239,13.272,13.259,13.236,13.046,13.335,13.25,13.339,13.309,13.332,13.487,13.618,13.582,13.693,13.638,13.808,13.808,13.933,14.039,14.072,14.055,14.219,14.293,14.106,14.336,14.445,14.656,14.411,14.697,14.782,15.036,14.996,15.095,15.222,15.222,15.55,15.612,15.554,15.923,15.736,16.019,16.033,16.317,16.703,16.743,16.719,16.957,17.154,16.965,17.072,17.844,17.482,18.057,17.949,18.442,18.49,18.514,19.173,18.994,19.328,19.595,19.501,19.553,19.829,20.308,20.3,20.831,20.951,21.196,21.393,21.461,20.976,21.568,21.903,22.116,22.062,22.702,22.412,22.916,22.571,22.669,23.2,23.808,22.872,23.693,24.464,24.3,23.889,24.399,24.557,25.053,24.592,24.494,25.151,25.402,25.336,25.482,26.064,25.926,25.169,25.546,25.071,26.504,25.071,25.403,25.729,25.829,27.118,26.045,26.156,26.288,26.373,26.777,25.827,26.006,25.453,25.556,26.288,25.439,26.414,25.842,25.735,25.417,25.199,25.402,25.187,25.86,25.023,25.644,25.729,25.663,24.855,25.663,26.28,25.537,25.663,24.763,25.439,25.256,25.815,25.402,25.842,25.71,24.855,25.417,24.739,25.151,25.632,25.87,24.428,25.035,26.217,25.238,24.808,25.515,24.607,25.02,25.417,25.133,24.646,24.006,24.727,24.927,24.864,24.544,24.858,24.625,24.939,24.43,24.748,24.763,24.494,25.002,23.786,24.231,24.296,23.365,24.329,23.809,24.039,24.18,24.12,24,24.155,24.051,23.809,23.54,23.36,23.676,23.856,23.853,23.89,24.086,23.349,23.326,22.932,22.866,23.512,23.693,23.129,22.888,22.883,23.047,22.8,22.97,22.817,23.129,23.102,22.094,22.345,22.049,22.095,22.126,22.083,21.403,21.69,21.701,21.657,21.484,21.386,20.852,21.16,21.097,21.196,20.895,20.976,20.491,20.769,20.754,21.158,20.614,20.501,20.614,20.981,20.915,20.778,20.796,20.65,20.468,20.501,20.769,20.816,20.831,20.733,20.976,20.68,20.93,20.695,20.907,21.039
B02,X10,,1,10.059,10.361,10.396,10.43,10.455,10.478,10.564,10.637,10.66,10.81,10.881,10.881,10.873,10.972,11.098,11.203,11.205,11.312,11.559,11.757,12.042,12.314,12.849,13.367,13.808,14.39,15.478,16.189,17.293,18.114,19.29,20.557,21.327,22.685,23.812,24.186,26.105,26.631,26.303,27.091,28.423,28.604,27.59,28.365,27.702,27.282,27.459,27.629,27.085,27.958,27.958,28.443,27.065,28.148,26.96,27.137,27.512,27.833,27.551,28.681,28.201,27.334,26.888,27.669,27.846,28.195,27.663,28.661,27.834,28.097,28.365,28.877,28.68,27.439,28.775,27.709,28.392,28.188,28.833,27.393,27.689,27.971,27.899,28.459,28.466,27.682,27.439,27.604,27.761,28.242,27.617,27.781,27.702,28.497,29.108,28.491,28.012,28.846,28.188,28.327,28.405,28.327,28.491,28.306,28.306,28.352,28.175,29.777,28.833,28.702,29.557,28.603,29.214,29.247,28.503,29.092,29.249,29.282,29.458,29.841,29.303,29.874,30.181,30.499,30.167,31.386,30.353,30.401,30.664,30.422,30.32,29.874,30.773,30.781,31.187,30.697,31.165,30.948,30.773,30.77,30.999,31.671,31.974,32.017,31.388,32.444,30.773,30.96,32.375,31.792,32.802,32.505,31.922,32.408,32.26,31.593,32.195,31.701,31.974,32.253,32.68,32.45,32.116,32.525,33.108,32.829,32.929,33.995,33.872,33.675,33.059,33.503,34.02,33.675,33.995,33.954,35.153,34.34,34.102,34.743,35.023,34.744,34.809,35.46,35.113,34.711,35.559,35.838,35.911,35.935,35.055,35.679,36.395,35.738,35.607,36.329,35.385,36.437,36.008,35.983,36.395,36.068,37.047,36.831,36.921,37.178,36.352,37.277,36.652,37.101,36.851,37.358,38.406,37.474,37.716,37.862,37.824,37.869,37.862,38.444,38.083,38.275,37.889,38.105,38.472,38.481,38.138,38.898,38.569,38.444,38.828,38.284,39.453,38.885,38.904,38.983,39.054,38.988,39.307,39.729,39.237,39.04,39.293,39.716,39.077,39.04,39.57,39.523,39.42,39.523,39.946,39.66,39.988,39.65,39.819,39.462,39.917,39.424,39.5,40.252,40.478,40.215,39.551,39.814,39.984,39.744,39.707,40.3
