FILTERSETS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FILTERSET,FILTERNAME,EX [nm],EM [nm],LAYOUT,FILTERNO,GAIN,PHASESTATISTICSSIGMA,SIGNALQUALITYTOLERANCE,REFERENCE VALUE,Process Parameters,,Calibration Parameters,,,,Criterion Parameters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Biomass,620,620,Anna,1,10,1,0,100,SET TEMPERATURE [C],37,Phi0,72.01,Biomass Slope,0,CRITERION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SET HUMIDITY [%],85,Phi100,42.41,Biomass Offset,0,FI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SET O2 [%],20.95,Phi.min,55.88,Biomass Unit,DCW [g/L],FJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SET CO2 [%],0,Phi.max,13.69,,,FACTOR,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SET SHAKER FREQUENCY [rpm],1000,pH0,5.92,,,S0,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SET CYCLE TIME [min],10,dpH,0.53,,,EXTRA INFO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SET EXP TIME [h],-1,Temp. Compensation for pH Calibration,FALSE,Temp. pH [C],37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,Temp. Compensation for pO2 Calibration,FALSE,Temp. pO2 [C],37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WELL No.,CONTENT,DESCRIPTION,CHANNEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,READING ->,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278
,,,TIME [h] ->,0.01842,0.17141,0.33808,0.50467,0.67149,0.83812,1.00481,1.17156,1.33809,1.50494,1.67154,1.83815,2.00482,2.1716,2.33827,2.50491,2.67169,2.83826,3.00499,3.17167,3.33843,3.50506,3.6717,3.83828,4.00502,4.17171,4.33834,4.50509,4.67174,4.83841,5.00513,5.17182,5.33851,5.50519,5.67181,5.83854,6.00522,6.17184,6.33859,6.50521,6.67187,6.83858,7.00532,7.172,7.33858,7.5053,7.67209,7.83861,8.00538,8.17205,8.33875,8.50544,8.67209,8.83882,9.00547,9.17226,9.33886,9.50544,9.67219,9.83883,10.00554,10.17214,10.3389,10.50555,10.67225,10.83897,11.00552,11.17227,11.33887,11.50561,11.67223,11.83894,12.00575,12.17238,12.33901,12.50574,12.67241,12.83903,13.00565,13.17247,13.33909,13.50578,13.67246,13.83908,14.00576,14.17251,14.33912,14.50584,14.67261,14.83916,15.00581,15.17264,15.33927,15.50595,15.67255,15.83934,16.00599,16.17266,16.33933,16.50596,16.67271,16.83934,17.006,17.17273,17.3394,17.50605,17.67279,17.83942,18.00615,18.17273,18.33951,18.50617,18.67286,18.83946,19.00636,19.17279,19.33964,19.50619,19.67282,19.83962,20.00624,20.17288,20.33981,20.50639,20.67304,20.83965,21.00633,21.17308,21.33973,21.50635,21.67307,21.8398,22.00632,22.17312,22.33978,22.5065,22.67318,22.83987,23.00647,23.17315,23.33983,23.50646,23.67329,23.83997,24.00662,24.17324,24.33994,24.50661,24.67336,24.83997,25.00678,25.17342,25.34007,25.50661,25.67335,25.84002,26.00678,26.17339,26.3401,26.50677,26.67349,26.84018,27.00683,27.17349,27.34017,27.50677,27.67351,27.84031,28.00682,28.17352,28.34036,28.50702,28.67366,28.8402,29.00698,29.17368,29.34032,29.50698,29.67369,29.84035,30.00707,30.17367,30.34049,30.50702,30.6737,30.84039,31.00719,31.17385,31.34052,31.50723,31.67379,31.84056,32.00724,32.17389,32.34055,32.50726,32.67386,32.84064,33.00729,33.17402,33.34061,33.50728,33.67396,33.84063,34.0073,34.17405,34.34071,34.50738,34.67403,34.84081,35.0074,35.17414,35.34085,35.5074,35.67408,35.84087,36.00747,36.17419,36.34084,36.50751,36.67426,36.84092,37.00764,37.17424,37.34092,37.50755,37.6744,37.84106,38.00764,38.17426,38.34104,38.50776,38.67443,38.84108,39.00764,39.1744,39.34117,39.50781,39.67442,39.84111,40.00775,40.1745,40.3412,40.50784,40.67455,40.84116,41.0078,41.17456,41.34114,41.50792,41.67458,41.84119,42.00799,42.17463,42.34133,42.50794,42.67475,42.84147,43.00804,43.17472,43.34139,43.50821,43.67481,43.84145,44.00804,44.17495,44.34158,44.50819,44.67494,44.84159,45.00823,45.17488,45.34158,45.50825,45.67493,45.84166,46.00823,46.17493
A01,X1,,1,10.688,10.404,10.454,10.48,10.514,10.647,10.638,10.623,10.732,10.619,10.652,10.645,10.706,10.691,10.717,10.766,10.756,10.84,10.848,10.853,10.981,10.995,11.072,11.097,11.214,11.408,11.489,11.623,11.606,11.74,11.958,12.113,12.311,12.482,12.736,12.867,13.283,13.555,13.734,14.221,14.639,14.934,15.372,16.417,16.56,17.045,17.968,18.582,19.629,20.76,21.134,22.653,22.867,24.409,25.333,26.172,28.177,28.326,29.675,31.143,32.738,33.499,32.198,34.368,36.912,35.556,36.277,36.94,35.895,34.334,33.694,31.667,30.722,29.822,29.015,28.44,28.082,28.723,28.508,28.643,28.629,27.866,28.874,28.616,28.034,29.034,28.911,28.73,28.312,28.942,29.323,29.418,29.231,30.061,29.538,29.461,29.129,29.483,30.128,29.592,29.927,29.818,29.768,30.175,30.028,30.414,29.794,29.862,29.304,30.086,29.728,30.128,30.369,30.21,30.226,30.736,30.021,30.248,30.028,30.256,30.497,30.38,30.618,30.6,30.948,30.833,30.652,31.18,31.146,30.826,30.973,31.334,30.953,31.459,31.358,30.813,31.376,31.39,31.252,31.228,31.366,31.408,31.805,31.589,31.61,31.813,32.017,31.719,31.923,32.208,32.006,32.022,32.022,31.791,32.208,31.822,31.838,32.148,32.123,32.107,32.138,32.079,32.449,32.18,32.293,31.978,32.071,32.686,32.324,32.63,32.061,32.316,32.241,32.493,32.645,32.451,32.477,32.493,32.677,32.937,32.935,32.911,33.34,33.154,33.171,33.576,33.297,33.441,33.565,33.633,33.312,33.683,33.666,33.793,34.081,34.055,33.971,34.352,34.453,34.191,34.03,34.436,34.36,34.411,34.292,34.445,34.792,34.479,34.954,35.09,34.445,34.742,35.158,35.302,35.454,35.294,35.856,35.599,35.524,35.736,35.727,36.06,35.736,35.958,36.441,36.151,35.837,36.524,36.348,36.653,36.687,36.943,37.188,37.067,36.963,37.299,37.16,38.148,37.425,37.805,37.537,37.453,38.201,38.127,37.827,38.074,38.371,38.977,38.569,38.997,39.625,39.445,39.016,39.118,40.051,39.973,39.314,39.9,40.588,40.075,40.156,40.567,40.13,40.292,40.981,41.216,41.267,41.219,41.052,41.338,41.582,41.919,41.059,41.668,41.973,42.522,42.107,42.31
A02,X2,,1,9.425,9.295,9.425,9.438,9.526,9.428,9.571,9.616,9.655,9.603,9.732,9.689,9.715,9.698,9.722,9.769,9.826,9.942,9.95,9.955,9.983,10.062,10.072,10.198,10.379,10.408,10.587,10.754,10.937,11.071,11.255,11.576,11.64,12.012,12.433,12.699,13.014,13.488,13.901,14.322,14.874,15.406,15.777,16.619,17.403,17.889,18.473,19.325,20.001,20.658,21.303,22.078,23.036,23.565,24.488,25.093,25.88,26.197,26.502,26.819,26.522,26.213,25.88,25.557,25.487,25.31,24.928,24.998,24.863,25.084,25.262,25.219,25.523,25.841,26.177,25.941,26.124,26.394,26.279,26.785,26.772,26.584,27.217,27.028,27.427,27.515,27.528,27.65,27.535,27.86,28.037,28.131,27.976,28.097,28.422,28.376,28.723,28.397,29.042,28.608,28.874,28.629,28.713,29.255,29.109,29.396,29.522,29.386,29.44,29.406,29.66,29.789,29.622,29.768,29.818,30.259,30.055,30.282,30.199,30.46,30.395,30.346,30.414,30.6,30.641,30.698,30.754,30.908,30.908,30.86,31.041,30.995,31.089,31.391,31.189,31.152,31.444,31.39,31.353,31.6,31.4,31.779,31.805,31.825,31.778,31.88,32.051,31.719,31.889,32.04,32.04,31.988,32.156,31.858,32.308,32.326,32.342,32.518,32.257,32.342,32.542,32.584,32.55,32.483,32.528,32.752,32.576,32.653,32.728,32.496,32.701,32.989,32.914,32.863,33.149,33.157,32.914,33.098,33.383,33.139,33.171,33.517,33.475,33.39,33.778,33.542,33.601,33.643,33.869,33.667,33.853,34.021,34.005,33.962,33.946,34.021,34.275,34.114,34.284,34.157,34.402,34.47,34.292,34.411,34.563,34.615,35.063,34.716,34.92,34.92,34.852,34.606,35.192,34.759,34.946,35.192,35.312,35.022,35.218,35.498,35.388,35.448,35.057,35.176,35.32,35.302,35.599,35.574,35.532,35.838,35.6,35.958,35.829,36.08,36.319,36.008,36.244,36.042,36.441,36.176,36.212,36.298,36.298,36.257,36.366,36.375,36.672,36.661,36.558,37.02,36.592,36.549,36.693,36.864,36.702,37.274,36.816,37.336,37.069,37.171,37.361,37.084,37.475,37.361,37.169,37.333,37.558,37.815,37.855,37.938,37.712,38.046,38.003,37.929,37.861,38.008,38.106,37.971
A03,X3,,1,9.733,9.449,9.581,9.659,9.654,9.621,9.7,9.746,9.72,9.767,9.863,9.821,9.913,9.764,9.954,9.968,9.959,10.009,9.983,10.088,10.183,10.128,10.238,10.331,10.446,10.508,10.687,10.788,10.87,11.104,11.288,11.475,11.774,12.046,12.265,12.598,13.048,13.253,13.734,14.053,14.504,15.035,15.608,16.08,16.526,17.18,17.698,18.345,19.291,19.881,20.628,21.639,22.056,23.16,23.948,24.419,25.305,26.129,26.333,27.191,27.704,27.967,28.042,27.886,27.718,26.996,26.583,26.213,25.808,25.489,25.666,25.59,25.59,25.774,25.907,26.211,26.462,26.259,26.549,26.853,26.84,27.258,27.454,27.231,27.596,27.481,27.494,27.819,28.042,27.927,28.341,28.064,28.383,28.707,28.625,28.851,28.587,28.771,28.771,29.423,29.35,29.75,29.632,29.903,29.756,29.667,29.828,29.726,29.78,29.984,30.067,30.196,29.961,30.55,30.429,30.395,30.497,30.895,30.811,30.867,30.906,30.754,30.788,30.804,31.118,31.003,31.229,31.519,31.213,31.404,31.788,31.435,31.631,31.832,31.764,31.829,31.748,31.828,32.265,32.207,32.176,31.981,32.176,32.364,32.182,32.589,32.489,32.493,32.393,32.51,32.308,32.627,32.627,32.362,32.746,32.696,32.947,32.653,32.627,32.611,32.946,33.055,32.752,33.055,32.797,33.089,33.081,33.123,33.233,33.335,33.273,33.359,33.216,33.401,33.485,33.392,33.586,33.468,33.787,33.644,33.542,34.023,33.947,33.862,34.149,34.081,34.377,34.25,34.174,34.681,34.461,34.563,34.546,34.504,34.622,34.868,34.918,34.894,34.589,34.868,34.91,34.978,35.106,35.293,35.207,35.226,35.165,35.428,35.429,35.327,35.429,35.454,35.701,35.608,35.556,35.803,35.958,35.701,35.897,36.11,36.135,36.06,36.551,36.366,36.339,36.524,36.549,36.66,36.45,36.517,36.585,36.774,36.95,36.964,37.132,36.857,36.855,37.163,36.984,37.262,37.299,37.521,37.385,37.413,37.453,37.667,37.385,37.717,37.546,37.633,37.921,38.014,37.957,38.264,38.171,38.025,38.322,38.635,38.538,38.435,38.929,38.792,38.734,38.588,38.973,38.968,39.055,39.143,38.944,39.026,39.376,39.269,39.497,39.458,39.289,39.671,39.632,39.734
A04,X4,,1,10.226,9.973,10.08,10.101,10.291,10.262,10.282,10.299,10.177,10.226,10.225,10.249,10.31,10.327,10.452,10.434,10.424,10.574,10.649,10.754,10.748,10.861,11.005,11.097,11.247,11.542,11.522,11.823,11.974,12.141,12.528,12.65,12.848,13.556,13.676,14.345,14.561,15.204,15.782,16.037,16.793,17.833,18.709,19.653,20.877,22.074,23.092,24.326,26.42,27.961,29.979,30.7,33.068,36.124,38.101,41.721,43.11,45.768,46.995,49.382,46.894,47.803,47.029,45.678,46.14,45.229,44.552,43.991,44.261,43.146,43.407,44.969,45.408,46.926,47.795,49.619,50.662,51.067,52.456,53.199,54.321,54.685,56.497,55.78,56.946,57.629,58.194,58.473,58.516,59.033,59.696,60.291,60.734,61.645,61.344,62.075,61.853,62.325,62.461,63.427,63.489,63.644,63.856,64.443,64.04,64.291,65.167,65.371,65.984,64.285,66.175,65.413,65.63,65.727,65.681,66.168,66.441,67.24,67.24,66.698,66.475,66.884,66.986,66.883,69.147,67.684,67.651,67.855,68.805,68.279,69.213,68.534,68.72,68.89,69.007,68.906,70.157,69.091,69.226,70.154,69.04,68.753,69.444,70.049,69.946,70.102,70.472,69.997,71.474,71.038,70.702,70.165,70.098,70.934,70.668,71.205,71.24,71.224,71.073,71.442,72.151,71.832,72.068,72.438,72.012,72.573,72.353,72.199,73.428,72.814,73.114,73.208,73.392,73.428,73.493,73.847,73.123,72.957,73.8,73.552,73.725,73.806,73.118,73.829,73.725,74.366,74.758,74.433,74.235,75.007,75.071,75.017,75.25,74.927,75.397,74.34,75.818,75.174,75.343,76.954,76.72,75.712,76.006,75.806,76.04,76.967,76.766,77.332,76.526,76.73,76.356,75.693,77.408,76.239,77.05,76.865,76.776,76.967,78.213,77.927,77.636,78.747,78.708,77.931,78.722,77.835,78.562,77.869,78.64,79.455,78.029,80.242,79.775,79,78.741,79.285,80.123,79.048,79.334,78.664,78.878,79.835,80.174,79.792,78.543,80.364,80.174,80.238,80.067,79.664,80.067,79.775,80.355,80.013,80.512,80.799,80.133,80.86,80.936,80.799,81.607,81.203,81.417,82.22,81.996,81.308,80.866,81.996,81.833,81.554,81.229,80.882,80.828,81.33,81.126,80.972,82.926,82.044
